Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-005:PCT-QL-010:PCT-004:en:294,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 4000. It decreased by 20% and then by 20%. Find the new population.,-2560,2560 - 1,2560 + 1,2560,D,"After the first decrease of 20%, the population becomes 80% of its original value. ? After first decrease=4000?(80/100)=3200 Now decrease this new value by 20%. ? Final value=3200?(80/100)=2560 So the population after both decreases is 2560. ? Final population=2560",,
PCT-CP-006:PCT-QL-012:PCT-004:en:295,PCT-CP-006,Medium,PCT-QL-012,Timeline,Education,Percentage change,The attendance decreased by 15% and then again by 20%. Find the net percentage decrease.,-32%,32% + 1,32% - 1,32%,D,Convert both decreases into retained factors. ? Combined factor=(85/100)?(80/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(85/100)?(80/100)=0.68 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=32% So the overall percentage decrease is 32%. ? Net decrease=32%,,
PCT-CP-007:PCT-QL-014:PCT-004:en:296,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 400 and decreased by 20%. production B was 700 and decreased by 10%. Find the difference between their new values.,-310,310 - 1,310 + 1,310,D,First find the new value of production A after its decrease. ? New production A=400?(80/100)=320 Now find the new value of production B after its decrease. ? New production B=700?(90/100)=630 Now compare the two new values. ? Difference=left|320-630right|=310 So the difference between the new values is 310. ? Difference=310,,
PCT-CP-008:PCT-QL-016:PCT-004:en:297,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 800 workers, 30% were urban workers. After decreasing urban workers by 20% and rural workers by 15%, find the new percentage of urban workers.",-28.7425%,28.7425% + 1,28.7425% - 1,28.7425%,D,"At first, 30% of the workers are urban workers. So split the original total. ? Initial urban workers=800?(30/100)=240, Initial rural workers=560 Now decrease the numbers of urban workers and rural workers by their respective percentages. ? New urban workers=240?(80/100)=192, New rural workers=560?(85/100)=476 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(192/668)?100=28.7425% So the new percentage of urban workers is 28.7425%. ? New urban workers percent=28.7425%",,
PCT-CP-009:PCT-QL-018:PCT-004:en:298,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 800 and the target is 600. Find the required percentage decrease.,-25%,25% - 1,25% + 1,25%,D,First find how much reduction is needed to reach the target. ? Needed reduction=800-600=200 Now compare this reduction with the current production. ? Required decrease=(200/800)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-020:PCT-004:en:299,PCT-CP-010,Medium,PCT-QL-020,Before/After,Money,Final value,An expenditure of Rs. 30000 decreases by 15% every year. Find the expenditure after 3 years.,-18423.75,18423.75 + 1,18423.75 - 1,18423.75,D,"Each decrease of 15% leaves 85% of the expenditure. ? 100%-15%=85% Since the same decrease happens for 3 periods, use the retained factor 3 times. ? Overall factor=left((85/100)right)^{3} Now multiply the current expenditure by this overall factor. ? Final expenditure=30000?left((85/100)right)^{3}=18423.75 So the expenditure after 3 periods is Rs. 18423.75. ? Final expenditure=18423.75",,
PCT-CP-001:PCT-QL-001:PCT-004:en:300,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary decreased by 15%. If the original salary was Rs. 20000, find the new salary.",-17000,17000 - 1,17000 + 1,17000,D,Decrease = 15%. So the remaining value is 85% of the original. ? 100%-15%=85% Now take 85% of the original salary. ? New salary=20000?(85/100)=17000 So the new salary is Rs. 17000. ? New salary=17000,,
PCT-CP-002:PCT-QL-003:PCT-004:en:301,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 60000 decreased by 20%. Find the decrease amount only.,12000 + 1,12000 - 1,-12000,12000,D,Only the reduced part is needed here. ? Decrease amount=20% of Rs. 60000 20% can also be written as the fraction 1/5. ? 20%=(1/5) So find 20% of the original salary. ? Decrease amount=60000?(20/100)=12000 So the decrease amount is Rs. 12000. ? Decrease amount=12000,,
PCT-CP-003:PCT-QL-005:PCT-004:en:302,PCT-CP-003,Medium,PCT-QL-005,Before/After,Abstract,Original/Recovery value,"After a 25% decrease, the value became 450. Find the original value.",600 + 1,600 - 1,-600,600,D,"After a decrease of 25%, the new value becomes 75% of the original. ? 75%?450 75% can also be written as the fraction 3/4. ? 75%=(3/4) First find the value of 1% by dividing 450 by 75. ? 1%=(450/75)=6 Now multiply the value of 1% by 100 to get the original value. ? 100%=6?100=600 So the original value was 600. ? Original value=600",,
PCT-CP-004:PCT-QL-007:PCT-004:en:303,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the decrease multiplier for a 15% decrease in the salary.,-0.85,0.85 + 1,0.85 - 1,0.85,D,A decrease of 15% leaves 85% of the original. ? 100%-15%=85% Write this remaining percentage as a multiplier. ? Multiplier=(85/100)=0.85 So the decrease multiplier is 0.85. ? Multiplier=0.85,,
PCT-CP-005:PCT-QL-009:PCT-004:en:304,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 40000 first decreased by 10% and then by 10%. Find the final salary.,-32400,32400 + 1,32400 - 1,32400,D,"After the first decrease of 10%, the salary becomes 90% of its original value. ? After first decrease=40000?(90/100)=36000 Now decrease this new value by 10%. ? Final value=36000?(90/100)=32400 So the salary after both decreases is Rs. 32400. ? Final salary=32400",,
PCT-CP-006:PCT-QL-011:PCT-004:en:305,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price decreased first by 15% and then by 15%. Find the overall percentage decrease.,27.75%,27.75% + 1,-27.75%,27.75% - 1,A,Convert both decreases into retained factors. ? Combined factor=(85/100)?(85/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(85/100)?(85/100)=0.7225 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=27.75% So the overall percentage decrease is 27.75%. ? Net decrease=27.75%,,
PCT-CP-007:PCT-QL-013:PCT-004:en:306,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 50000 and decreased by 12%. salary B was Rs. 25000 and decreased by 15%. Find the difference between their new values.,22750,-22750,22750 + 1,22750 - 1,A,First find the new value of salary A after its decrease. ? New salary A=50000?(88/100)=44000 Now find the new value of salary B after its decrease. ? New salary B=25000?(85/100)=21250 Now compare the two new values. ? Difference=left|44000-21250right|=22750 So the difference between the new values is Rs. 22750. ? Difference=22750,,
PCT-CP-008:PCT-QL-015:PCT-004:en:307,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 200 students, 50% were boys and the rest were girls. If the number of boys decreased by 15% and the number of girls decreased by 20%, find the new percentage of boys.",51.5152%,51.5152% + 1,-51.5152%,51.5152% - 1,A,"At first, 50% of the students are boys. So split the original total. ? Initial boys=200?(50/100)=100, Initial girls=100 Now decrease the numbers of boys and girls by their respective percentages. ? New boys=100?(85/100)=85, New girls=100?(80/100)=80 Use the new total to find the updated percentage of boys. ? New boys percent=(85/165)?100=51.5152% So the new percentage of boys is 51.5152%. ? New boys percent=51.5152%",,
PCT-CP-009:PCT-QL-017:PCT-004:en:308,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 40000 and it must become Rs. 30000. Find the required percentage decrease.,25%,-25%,25% + 1,25% - 1,A,First find how much reduction is needed to reach the target. ? Needed reduction=40000-30000=10000 Now compare this reduction with the current salary. ? Required decrease=(10000/40000)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-019:PCT-004:en:309,PCT-CP-010,Medium,PCT-QL-019,Before/After,Inventory,Count/Partition output,An inventory of 2000 decreases by 20% every month. Find the inventory after 2 months.,-1280,1280 - 1,1280,1280 + 1,C,"Each decrease of 20% leaves 80% of the inventory. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Since the same decrease happens for 2 periods, use the retained factor 2 times. ? Overall factor=left((80/100)right)^{2} Now multiply the current inventory by this overall factor. ? Final inventory=2000?left((80/100)right)^{2}=1280 So the inventory after 2 periods is 1280. ? Final inventory=1280",,
PCT-CP-001:PCT-QL-002:PCT-004:en:310,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population decreased by 15%. If the original population was 12000, find the new population.",10200 - 1,10200,-10200,10200 + 1,B,Decrease = 15%. So the remaining value is 85% of the original. ? 100%-15%=85% Now take 85% of the original population. ? New population=12000?(85/100)=10200 So the new population is 10200. ? New population=10200,,
PCT-CP-002:PCT-QL-004:PCT-004:en:311,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 800 and it decreased by 10%. Find the decrease count only.,-80,80 - 1,80,80 + 1,C,Only the reduced part is needed here. ? Decrease amount=10% of 800 10% can also be written as the fraction 1/10. ? 10%=(1/10) So find 10% of the original production. ? Decrease amount=800?(10/100)=80 So the decrease amount is 80. ? Decrease amount=80,,
PCT-CP-003:PCT-QL-006:PCT-004:en:312,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 25% decrease, the population became 18000. Find the original population.",-24000,24000,24000 - 1,24000 + 1,B,"After a decrease of 25%, the new value becomes 75% of the original. ? 75%?18000 75% can also be written as the fraction 3/4. ? 75%=(3/4) First find the value of 1% by dividing 18000 by 75. ? 1%=(18000/75)=240 Now multiply the value of 1% by 100 to get the original value. ? 100%=240?100=24000 So the original population was 24000. ? Original population=24000",,
PCT-CP-004:PCT-QL-008:PCT-004:en:313,PCT-CP-004,Easy,PCT-QL-008,Direct,Inventory,Multiplier,A inventory decreases by 25%. What multiplier represents this decrease?,-0.75,0.75 - 1,0.75,0.75 + 1,C,A decrease of 25% leaves 75% of the original. ? 100%-25%=75% 75% can also be written as the fraction 3/4. ? 75%=(3/4) Write this remaining percentage as a multiplier. ? Multiplier=(75/100)=0.75 So the decrease multiplier is 0.75. ? Multiplier=0.75,,
PCT-CP-005:PCT-QL-010:PCT-004:en:314,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 5000. It decreased by 15% and then by 25%. Find the new population.,3188 + 1,3188 - 1,3188,-3188,C,"After the first decrease of 15%, the population becomes 85% of its original value. ? After first decrease=5000?(85/100)=4250 Now decrease this new value by 25%. ? Final value=4250?(75/100)=3187.5 So the population after both decreases is 3187.5. ? Final population=3188",,
PCT-CP-006:PCT-QL-012:PCT-004:en:315,PCT-CP-006,Medium,PCT-QL-012,Timeline,Education,Percentage change,The attendance decreased by 20% and then again by 10%. Find the net percentage decrease.,28%,28% - 1,28% + 1,-28%,A,Convert both decreases into retained factors. ? Combined factor=(80/100)?(90/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(80/100)?(90/100)=0.72 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=28% So the overall percentage decrease is 28%. ? Net decrease=28%,,
PCT-CP-007:PCT-QL-014:PCT-004:en:316,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 800 and decreased by 10%. production B was 500 and decreased by 12%. Find the difference between their new values.,280,280 + 1,280 - 1,-280,A,First find the new value of production A after its decrease. ? New production A=800?(90/100)=720 Now find the new value of production B after its decrease. ? New production B=500?(88/100)=440 Now compare the two new values. ? Difference=left|720-440right|=280 So the difference between the new values is 280. ? Difference=280,,
PCT-CP-008:PCT-QL-016:PCT-004:en:317,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 600 workers, 50% were urban workers. After decreasing urban workers by 20% and rural workers by 10%, find the new percentage of urban workers.",47.0588% + 1,47.0588% - 1,47.0588%,-47.0588%,C,"At first, 50% of the workers are urban workers. So split the original total. ? Initial urban workers=600?(50/100)=300, Initial rural workers=300 Now decrease the numbers of urban workers and rural workers by their respective percentages. ? New urban workers=300?(80/100)=240, New rural workers=300?(90/100)=270 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(240/510)?100=47.0588% So the new percentage of urban workers is 47.0588%. ? New urban workers percent=47.0588%",,
PCT-CP-009:PCT-QL-018:PCT-004:en:318,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 600 and the target is 450. Find the required percentage decrease.,25% + 1,25% - 1,25%,-25%,C,First find how much reduction is needed to reach the target. ? Needed reduction=600-450=150 Now compare this reduction with the current production. ? Required decrease=(150/600)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-020:PCT-004:en:319,PCT-CP-010,Medium,PCT-QL-020,Before/After,Money,Final value,An expenditure of Rs. 20000 decreases by 10% every year. Find the expenditure after 3 years.,14580 + 1,14580 - 1,14580,-14580,C,"Each decrease of 10% leaves 90% of the expenditure. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Since the same decrease happens for 3 periods, use the retained factor 3 times. ? Overall factor=left((90/100)right)^{3} Now multiply the current expenditure by this overall factor. ? Final expenditure=20000?left((90/100)right)^{3}=14580 So the expenditure after 3 periods is Rs. 14580. ? Final expenditure=14580",,
PCT-CP-001:PCT-QL-001:PCT-004:en:320,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary decreased by 25%. If the original salary was Rs. 30000, find the new salary.",22500 - 1,22500,-22500,22500 + 1,B,Decrease = 25%. So the remaining value is 75% of the original. ? 100%-25%=75% 75% can also be written as the fraction 3/4. ? 75%=(3/4) Now take 75% of the original salary. ? New salary=30000?(75/100)=22500 So the new salary is Rs. 22500. ? New salary=22500,,
PCT-CP-002:PCT-QL-003:PCT-004:en:321,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 40000 decreased by 12%. Find the decrease amount only.,4800 - 1,4800,-4800,4800 + 1,B,Only the reduced part is needed here. ? Decrease amount=12% of Rs. 40000 So find 12% of the original salary. ? Decrease amount=40000?(12/100)=4800 So the decrease amount is Rs. 4800. ? Decrease amount=4800,,
