Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-008:PCT-QL-016:PCT-003:en:297,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 600 workers, 50% were urban workers. After increasing urban workers by 10% and rural workers by 12%, find the new percentage of urban workers.",49.5495%,49.5495% + 1,49.5495% - 1,-49.5495%,A,"At first, 50% of the workers are urban workers, so split the original total into urban workers and rural workers. ? Initial urban workers=600?(50/100)=300, Initial rural workers=300 Now increase the number of urban workers and rural workers by their respective percentages. ? New urban workers=300?(110/100)=330, New rural workers=300?(112/100)=336 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(330/666)?100=49.5495% Therefore the new percentage of urban workers is 49.5495%. ? New urban workers percent=49.5495%",,
PCT-CP-009:PCT-QL-018:PCT-003:en:298,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 800 and the target is 950. Find the required percentage increase.,18.75%,18.75% + 1,18.75% - 1,-18.75%,A,First find how much extra production is needed to reach the target. ? Needed amount=950-800=150 Now compare this extra amount with the current production. ? Required increase=(150/800)?100=18.75% Therefore the required percentage increase is 18.75%. ? Required increase=18.75%,,
PCT-CP-010:PCT-QL-020:PCT-003:en:299,PCT-CP-010,Medium,PCT-QL-020,Before/After,Production,Final value,A production value of Rs. 20000 grows by 20% every year. Find the production value after 3 years.,34560 + 1,34560 - 1,34560,-34560,C,"Each increase of 20% multiplies the production value by 120/100. ? One-period factor=(120/100) Since the same increase happens for 3 periods, use this factor 3 times. ? Overall factor=left((120/100)right)^{3} Now multiply the current production value by the overall factor. ? Final production value=20000?left((120/100)right)^{3}=34560 Therefore the production value after 3 periods is Rs. 34560. ? Final production value=34560",,
PCT-CP-001:PCT-QL-001:PCT-003:en:300,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary increased by 15%. If the original salary was Rs. 50000, find the new salary.",57500,57500 + 1,57500 - 1,-57500,A,An increase of 15% makes the salary equal to 115% of its original value. ? New percent=100%+15%=115% So multiply the original salary by 115/100. ? New salary=50000?(115/100)=57500 Therefore the new salary is Rs. 57500. ? New salary=57500,,
PCT-CP-002:PCT-QL-003:PCT-003:en:301,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 20000 increased by 20%. Find the increase amount only.,4000,4000 + 1,4000 - 1,-4000,A,"Only the increased part is required here, so we need 20% of the original salary. ? Increase amount=20% of Rs. 20000 Now take 20% of Rs. 20000. ? Increase amount=20000?(20/100)=4000 Therefore the increase amount is Rs. 4000. ? Increase amount=4000",,
PCT-CP-003:PCT-QL-005:PCT-003:en:302,PCT-CP-003,Medium,PCT-QL-005,Before/After,Money,Original/Recovery value,"After a 20% increase, the salary became Rs. 48000. Find the original salary.",40000 + 1,40000 - 1,40000,-40000,C,"After a 20% rise, the new salary represents 120% of the original. ? 120%?Rs. 48000 So divide Rs. 48000 by 120 to find the value of 1%. ? 1%=(48000/120)=400 Now multiply the value of 1% by 100 to get the original salary. ? 100%=400?100=40000 Therefore the original salary was Rs. 40000. ? Original salary=40000",,
PCT-CP-004:PCT-QL-007:PCT-003:en:303,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the equivalent multiplier for a 10% increase in the salary.,1.1,1.1 - 1,1.1 + 1,-1.1,A,A 10% increase means the new value becomes 110% of the old value. ? New percent=100%+10%=110% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(110/100)=1.1 Therefore the equivalent multiplier is 1.1. ? Multiplier=1.1,,
PCT-CP-005:PCT-QL-009:PCT-003:en:304,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 40000 first increased by 20% and then by 10%. Find the final salary.,52800,52800 - 1,52800 + 1,-52800,A,"After the first increase of 20%, the salary becomes 120% of its original value. ? After first increase=40000?(120/100)=48000 Now apply the second increase of 10% to this new value. ? Final value=48000?(110/100)=52800 Therefore the salary after both increases is Rs. 52800. ? Final salary=52800",,
PCT-CP-006:PCT-QL-011:PCT-003:en:305,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price increased first by 10% and then by 20%. Find the overall percentage increase.,-32%,32%,32% - 1,32% + 1,B,Convert the two increases into growth factors. ? Combined factor=(110/100)?(120/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(110/100)?(120/100)=1.32 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=32% Therefore the overall percentage increase is 32%. ? Net increase=32%,,
PCT-CP-007:PCT-QL-013:PCT-003:en:306,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 50000 and increased by 15%. salary B was Rs. 25000 and increased by 25%. Find the difference between their new values.,26250 - 1,26250,-26250,26250 + 1,B,First find the new value of salary A after its increase. ? New salary A=50000?(115/100)=57500 Now find the new value of salary B after its increase. ? New salary B=25000?(125/100)=31250 Finally compare these two new values. ? Difference=left|57500-31250right|=26250 Therefore the difference between the new values is Rs. 26250. ? Difference=26250,,
PCT-CP-008:PCT-QL-015:PCT-003:en:307,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 500 students, 45% were boys and the rest were girls. If the number of boys increased by 20% and the number of girls increased by 15%, find the new percentage of boys.",-46.0554%,46.0554% - 1,46.0554%,46.0554% + 1,C,"At first, 45% of the students are boys, so split the original total into boys and girls. ? Initial boys=500?(45/100)=225, Initial girls=275 Now increase the number of boys and girls by their respective percentages. ? New boys=225?(120/100)=270, New girls=275?(115/100)=316.25 Use the new total to find the updated percentage of boys. ? New boys percent=(270/586.25)?100=46.0554% Therefore the new percentage of boys is 46.0554%. ? New boys percent=46.0554%",,
PCT-CP-009:PCT-QL-017:PCT-003:en:308,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 50000 and it must become Rs. 62500. Find the required percentage increase.,-25%,25%,25% - 1,25% + 1,B,First find how much extra salary is needed to reach the target. ? Needed amount=62500-50000=12500 Now compare this extra amount with the current salary. ? Required increase=(12500/50000)?100=25% Therefore the required percentage increase is 25%. ? Required increase=25%,,
PCT-CP-010:PCT-QL-019:PCT-003:en:309,PCT-CP-010,Medium,PCT-QL-019,Before/After,Population,Count/Partition output,A population of 5000 grows by 20% every year. Find the population after 2 years.,7200,7200 + 1,-7200,7200 - 1,A,"Each increase of 20% multiplies the population by 120/100. ? One-period factor=(120/100) Since the same increase happens for 2 periods, use this factor 2 times. ? Overall factor=left((120/100)right)^{2} Now multiply the current population by the overall factor. ? Final population=5000?left((120/100)right)^{2}=7200 Therefore the population after 2 periods is 7200. ? Final population=7200",,
PCT-CP-001:PCT-QL-002:PCT-003:en:310,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population increased by 10%. If the original population was 8000, find the new population.",8800,8800 + 1,-8800,8800 - 1,A,An increase of 10% makes the population equal to 110% of its original value. ? New percent=100%+10%=110% So multiply the original population by 110/100. ? New population=8000?(110/100)=8800 Therefore the new population is 8800. ? New population=8800,,
PCT-CP-002:PCT-QL-004:PCT-003:en:311,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 400 and it increased by 25%. Find the increase count only.,100 + 1,-100,100,100 - 1,C,"Only the increased part is required here, so we need 25% of the original production. ? Increase amount=25% of 400 Now take 25% of 400. ? Increase amount=400?(25/100)=100 Therefore the increase amount is 100. ? Increase amount=100",,
PCT-CP-003:PCT-QL-006:PCT-003:en:312,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 20% increase, the population became 4800. Find the original population.",4000 + 1,-4000,4000,4000 - 1,C,"After a 20% rise, the new population represents 120% of the original. ? 120%?4800 So divide 4800 by 120 to find the value of 1%. ? 1%=(4800/120)=40 Now multiply the value of 1% by 100 to get the original population. ? 100%=40?100=4000 Therefore the original population was 4000. ? Original population=4000",,
PCT-CP-004:PCT-QL-008:PCT-003:en:313,PCT-CP-004,Easy,PCT-QL-008,Direct,Population,Multiplier,A population increases by 18%. What multiplier represents this increase?,1.18,-1.18,1.18 + 1,1.18 - 1,A,A 18% increase means the new value becomes 118% of the old value. ? New percent=100%+18%=118% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(118/100)=1.18 Therefore the equivalent multiplier is 1.18. ? Multiplier=1.18,,
PCT-CP-005:PCT-QL-010:PCT-003:en:314,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 8000. It increased by 20% and then by 10%. Find the new population.,-10560,10560 - 1,10560 + 1,10560,D,"After the first increase of 20%, the population becomes 120% of its original value. ? After first increase=8000?(120/100)=9600 Now apply the second increase of 10% to this new value. ? Final value=9600?(110/100)=10560 Therefore the population after both increases is 10560. ? Final population=10560",,
PCT-CP-006:PCT-QL-012:PCT-003:en:315,PCT-CP-006,Medium,PCT-QL-012,Timeline,Population,Percentage change,The population increased by 10% and then again by 15%. Find the net percentage increase.,-26.5%,26.5% - 1,26.5% + 1,26.5%,D,Convert the two increases into growth factors. ? Combined factor=(110/100)?(115/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(110/100)?(115/100)=1.265 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=26.5% Therefore the overall percentage increase is 26.5%. ? Net increase=26.5%,,
PCT-CP-007:PCT-QL-014:PCT-003:en:316,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 800 and increased by 20%. production B was 500 and increased by 20%. Find the difference between their new values.,-360,360 + 1,360 - 1,360,D,First find the new value of production A after its increase. ? New production A=800?(120/100)=960 Now find the new value of production B after its increase. ? New production B=500?(120/100)=600 Finally compare these two new values. ? Difference=left|960-600right|=360 Therefore the difference between the new values is 360. ? Difference=360,,
PCT-CP-008:PCT-QL-016:PCT-003:en:317,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 400 workers, 45% were urban workers. After increasing urban workers by 15% and rural workers by 15%, find the new percentage of urban workers.",-45%,45% - 1,45% + 1,45%,D,"At first, 45% of the workers are urban workers, so split the original total into urban workers and rural workers. ? Initial urban workers=400?(45/100)=180, Initial rural workers=220 Now increase the number of urban workers and rural workers by their respective percentages. ? New urban workers=180?(115/100)=207, New rural workers=220?(115/100)=253 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(207/460)?100=45% Therefore the new percentage of urban workers is 45%. ? New urban workers percent=45%",,
PCT-CP-009:PCT-QL-018:PCT-003:en:318,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 600 and the target is 800. Find the required percentage increase.,-33.3333%,33.3333% - 1,33.3333% + 1,33.3333%,D,First find how much extra production is needed to reach the target. ? Needed amount=800-600=200 Now compare this extra amount with the current production. ? Required increase=(200/600)?100=33.3333% Therefore the required percentage increase is 33.3333%. ? Required increase=33.3333%,,
PCT-CP-010:PCT-QL-020:PCT-003:en:319,PCT-CP-010,Medium,PCT-QL-020,Before/After,Production,Final value,A production value of Rs. 40000 grows by 20% every year. Find the production value after 3 years.,-69120,69120 + 1,69120 - 1,69120,D,"Each increase of 20% multiplies the production value by 120/100. ? One-period factor=(120/100) Since the same increase happens for 3 periods, use this factor 3 times. ? Overall factor=left((120/100)right)^{3} Now multiply the current production value by the overall factor. ? Final production value=40000?left((120/100)right)^{3}=69120 Therefore the production value after 3 periods is Rs. 69120. ? Final production value=69120",,
PCT-CP-001:PCT-QL-001:PCT-003:en:320,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary increased by 25%. If the original salary was Rs. 20000, find the new salary.",25000,25000 + 1,-25000,25000 - 1,A,An increase of 25% makes the salary equal to 125% of its original value. ? New percent=100%+25%=125% So multiply the original salary by 125/100. ? New salary=20000?(125/100)=25000 Therefore the new salary is Rs. 25000. ? New salary=25000,,
PCT-CP-002:PCT-QL-003:PCT-003:en:321,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 40000 increased by 10%. Find the increase amount only.,4000,-4000,4000 + 1,4000 - 1,A,"Only the increased part is required here, so we need 10% of the original salary. ? Increase amount=10% of Rs. 40000 Now take 10% of Rs. 40000. ? Increase amount=40000?(10/100)=4000 Therefore the increase amount is Rs. 4000. ? Increase amount=4000",,
