language,cpId,qlId,esId,difficulty,taskKind,answerType,question,answer,explanation,validation
"hi","PCT-CP-006","PCT-QL-012","PCT-ES-006","Medium","equivalentSingleMultiplier","ABSOLUTE","Find the equivalent single multiplier for a value that first changes by +20% and then by -10%.","$$1.08$$","For first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for first stage is 120/100. | \[\Rightarrow \text{first stage multiplier}=\frac{120}{100}=1.2\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Multiply the stage multipliers to get one equivalent multiplier. | \[\Rightarrow \text{Equivalent multiplier}=1.2\times0.9=1.08\] | So the single equivalent multiplier is 1.08. | \[\Rightarrow \text{Equivalent multiplier}=1.08\]","PASS"
"hi","PCT-CP-007","PCT-QL-014","PCT-ES-007","Medium","reverseSuccessiveChange","ABSOLUTE","After successive changes of +25% and -10%, the final value became 562.5. Find the original value.","$$500$$","For first stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for first stage is 125/100. | \[\Rightarrow \text{first stage multiplier}=\frac{125}{100}=1.25\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Multiply the stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.25\times0.9=1.125\] | The final value is already known. So divide it by the overall multiplier to get the original value. | \[\Rightarrow \text{Original value}=\frac{562.5}{1.125}=500\] | So the original value was 500. | \[\Rightarrow \text{Original value}=500\]","PASS"
"hi","PCT-CP-008","PCT-QL-016","PCT-ES-008","Hard","comparativeSuccessiveChange","ABSOLUTE","salary A was Rs. 40000 and changed by +20% and -5%. salary B was Rs. 20000 and changed by +12% and +12%. Find the difference between their final values.","$$20512$$","For salary A first stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for salary A first stage is 120/100. | \[\Rightarrow \text{salary A first stage multiplier}=\frac{120}{100}=1.2\] | For salary A second stage, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for salary A second stage is 95/100. | \[\Rightarrow \text{salary A second stage multiplier}=\frac{95}{100}=0.95\] | So the final value of salary A is found by applying its combined multiplier. | \[\Rightarrow \text{Final salary A}=40000\times1.14=45600\] | For salary B first stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for salary B first stage is 112/100. | \[\Rightarrow \text{salary B first stage multiplier}=\frac{112}{100}=1.12\] | For salary B second stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for salary B second stage is 112/100. | \[\Rightarrow \text{salary B second stage multiplier}=\frac{112}{100}=1.12\] | So the final value of salary B is found by applying its combined multiplier. | \[\Rightarrow \text{Final salary B}=20000\times1.2544=25088\] | Now compare the two final values. | \[\Rightarrow \text{Difference}=\left|45600-25088\right|=20512\] | So the difference between the final values is Rs. 20512. | \[\Rightarrow \text{Difference}=20512\]","PASS"
"hi","PCT-CP-009","PCT-QL-018","PCT-ES-009","Hard","multiStageSuccessiveChange","ABSOLUTE","A value of 2000 changed successively by +12%, +15%, -10%, and +10%. Find the final value.","$$2550.24$$","For stage 1, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for stage 1 is 112/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{112}{100}=1.12\] | For stage 2, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 2 is 115/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{115}{100}=1.15\] | For stage 3, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for stage 3 is 90/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{90}{100}=0.9\] | For stage 4, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 4 is 110/100. | \[\Rightarrow \text{stage 4 multiplier}=\frac{110}{100}=1.1\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.12\times1.15\times0.9\times1.1=1.2751\] | Now multiply the original value by the overall multiplier. | \[\Rightarrow \text{Final value}=2000\times1.12\times1.15\times0.9\times1.1=2550.24\] | So the final value is 2550.24. | \[\Rightarrow \text{Final value}=2550.24\]","PASS"
"hi","PCT-CP-010","PCT-QL-020","PCT-ES-010","Hard","contextualSuccessiveChange","ABSOLUTE","A sales of Rs. 40000 first increased by 10%, then increased by 20%, and finally decreased by 5%. Find the final sales.","$$50160$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for stage 2 is 120/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{120}{100}=1.2\] | For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for stage 3 is 95/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{95}{100}=0.95\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times1.2\times0.95=1.254\] | Now multiply the original sales by the overall multiplier. | \[\Rightarrow \text{Final sales}=40000\times1.1\times1.2\times0.95=50160\] | So the final sales is Rs. 50160. | \[\Rightarrow \text{Final sales}=50160\]","PASS"
"hi","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A value increased by 15% and then by 25%. If the original value was 2000, find the final value.","$$2875$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=2000\times1.15=2300\] | For second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for second stage is 125/100. | \[\Rightarrow \text{second stage multiplier}=\frac{125}{100}=1.25\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=2000\times1.15\times1.25=2875\] | So the final value is 2875. | \[\Rightarrow \text{Final value}=2875\]","PASS"
"hi","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","successiveDecrease","COUNT","A population decreased by 20% and then by 10%. If the original population was 5000, find the final population.","$$3600$$","For first stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for first stage is 80/100. | \[\Rightarrow \text{first stage multiplier}=\frac{80}{100}=0.8\] | Apply the first-stage multiplier to the original population. | \[\Rightarrow \text{After first stage}=5000\times0.8=4000\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Now multiply by both stage multipliers to get the final population. | \[\Rightarrow \text{Final population}=5000\times0.8\times0.9=3600\] | So the final population is 3600. | \[\Rightarrow \text{Final population}=3600\]","PASS"
"hi","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","increaseThenDecrease","ABSOLUTE","A value increased by 10% and then decreased by 20%. If the original value was 10000, find the final value.","$$8800$$","For first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for first stage is 110/100. | \[\Rightarrow \text{first stage multiplier}=\frac{110}{100}=1.1\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=10000\times1.1=11000\] | For second stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for second stage is 80/100. | \[\Rightarrow \text{second stage multiplier}=\frac{80}{100}=0.8\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=10000\times1.1\times0.8=8800\] | So the final value is 8800. | \[\Rightarrow \text{Final value}=8800\]","PASS"
"hi","PCT-CP-004","PCT-QL-007","PCT-ES-004","Medium","decreaseThenIncrease","ABSOLUTE","A value decreased by 20% and then increased by 25%. If the original value was 1000, find the final value.","$$1000$$","For first stage, decrease = 20%. So the new value becomes 80% of the previous value. | \[\Rightarrow 100\%-20\%=80\%\] | 80% can also be written as the fraction 4/5. | \[\Rightarrow 80\%=\frac{4}{5}\] | So the multiplier for first stage is 80/100. | \[\Rightarrow \text{first stage multiplier}=\frac{80}{100}=0.8\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=1000\times0.8=800\] | For second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for second stage is 125/100. | \[\Rightarrow \text{second stage multiplier}=\frac{125}{100}=1.25\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=1000\times0.8\times1.25=1000\] | So the final value is 1000. | \[\Rightarrow \text{Final value}=1000\]","PASS"
"hi","PCT-CP-005","PCT-QL-009","PCT-ES-005","Easy","netPercentageChange","PERCENT","A value increased by 15% and then by 25%. Find the net percentage change.","$$43.75\%$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | For second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for second stage is 125/100. | \[\Rightarrow \text{second stage multiplier}=\frac{125}{100}=1.25\] | Multiply the two stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times1.25=1.4375\] | Now compare this overall multiplier with 1 to find the net percentage change. | \[\Rightarrow \text{Net change}=\left(1.4375-1\right)\times100=43.75\%\] | Overall change = increase of 43.75%. | \[\Rightarrow \text{Net percentage change}=43.75\%\]","PASS"
"hi","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","equivalentSingleMultiplier","ABSOLUTE","Find the equivalent single multiplier for a value that first changes by +40% and then by +10%.","$$1.54$$","For first stage, increase = 40%. So the new value becomes 140% of the previous value. | \[\Rightarrow 100\%+40\%=140\%\] | So the multiplier for first stage is 140/100. | \[\Rightarrow \text{first stage multiplier}=\frac{140}{100}=1.4\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Multiply the stage multipliers to get one equivalent multiplier. | \[\Rightarrow \text{Equivalent multiplier}=1.4\times1.1=1.54\] | So the single equivalent multiplier is 1.54. | \[\Rightarrow \text{Equivalent multiplier}=1.54\]","PASS"
"hi","PCT-CP-007","PCT-QL-013","PCT-ES-007","Medium","reverseSuccessiveChange","ABSOLUTE","After successive changes of +10% and +15%, the final value became 910.8. Find the original value.","$$720$$","For first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for first stage is 110/100. | \[\Rightarrow \text{first stage multiplier}=\frac{110}{100}=1.1\] | For second stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for second stage is 115/100. | \[\Rightarrow \text{second stage multiplier}=\frac{115}{100}=1.15\] | Multiply the stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times1.15=1.265\] | The final value is already known. So divide it by the overall multiplier to get the original value. | \[\Rightarrow \text{Original value}=\frac{910.8}{1.265}=720\] | So the original value was 720. | \[\Rightarrow \text{Original value}=720\]","PASS"
"hi","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","comparativeSuccessiveChange","ABSOLUTE","A was 5000 and changed by +15% and +15%. B was 1000 and changed by +10% and +15%. Find the difference between their final values.","$$5347.5$$","For A first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for A first stage is 115/100. | \[\Rightarrow \text{A first stage multiplier}=\frac{115}{100}=1.15\] | For A second stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for A second stage is 115/100. | \[\Rightarrow \text{A second stage multiplier}=\frac{115}{100}=1.15\] | So the final value of A is found by applying its combined multiplier. | \[\Rightarrow \text{Final A}=5000\times1.3225=6612.5\] | For B first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for B first stage is 110/100. | \[\Rightarrow \text{B first stage multiplier}=\frac{110}{100}=1.1\] | For B second stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for B second stage is 115/100. | \[\Rightarrow \text{B second stage multiplier}=\frac{115}{100}=1.15\] | So the final value of B is found by applying its combined multiplier. | \[\Rightarrow \text{Final B}=1000\times1.265=1265\] | Now compare the two final values. | \[\Rightarrow \text{Difference}=\left|6612.5-1265\right|=5347.5\] | So the difference between the final values is 5347.5. | \[\Rightarrow \text{Difference}=5347.5\]","PASS"
