question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
"Write 3.9 as a fraction in lowest terms.","39/10","Easy","QL-112","ES-006","CP-006"
"Express the given decimal 7.701 as a fraction.","7701/1000","Medium","QL-107","ES-006","CP-006"
"Find the fraction equal to 4.24.","106/25","Easy","QL-109","ES-006","CP-006"
"Find the simplest fraction equivalent of 8.14.","407/50","Hard","QL-114","ES-006","CP-006"
"Express 8.05 as a rational number.","161/20","Hard","QL-113","ES-006","CP-006"
"Convert 6.92 into a fraction.","173/25","Easy","QL-101","ES-006","CP-006"
"Find the fraction form of 1.4.","7/5","Hard","QL-105","ES-006","CP-006"
"Find the simplest fraction equivalent of 4.22.","211/50","Medium","QL-114","ES-006","CP-006"
"Write 4.6 as a fraction in lowest terms.","23/5","Easy","QL-112","ES-006","CP-006"
"Express 1.3 as a fraction.","13/10","Medium","QL-102","ES-006","CP-006"
"Determine the fraction form of 8.645.","1729/200","Easy","QL-115","ES-006","CP-006"
"Convert 3.788 into a fraction.","947/250","Medium","QL-101","ES-006","CP-006"
"Find the fraction form of 4.555.","911/200","Medium","QL-105","ES-006","CP-006"
"Find the simplest fraction equivalent of 7.12.","178/25","Easy","QL-114","ES-006","CP-006"
"Find the simplest fraction equivalent of 2.8.","14/5","Easy","QL-114","ES-006","CP-006"
"Write the fractional equivalent of 5.7.","57/10","Medium","QL-108","ES-006","CP-006"
"Find the fraction equal to 8.903.","8903/1000","Medium","QL-109","ES-006","CP-006"
"Determine the fraction form of 6.68.","167/25","Medium","QL-115","ES-006","CP-006"
"Determine the fraction form of 1.55.","31/20","Easy","QL-115","ES-006","CP-006"
"Find the fraction equal to 5.508.","1377/250","Hard","QL-109","ES-006","CP-006"
"Change 6.65 into a fraction in simplest form.","133/20","Medium","QL-110","ES-006","CP-006"
"Convert the decimal 4.56 to a fraction.","114/25","Easy","QL-106","ES-006","CP-006"
"Convert 6.501 into a fraction.","6501/1000","Medium","QL-101","ES-006","CP-006"
"Write 4.535 in fraction form.","907/200","Medium","QL-103","ES-006","CP-006"
"Determine the fraction form of 7.78.","389/50","Hard","QL-115","ES-006","CP-006"
"Convert the decimal 8.357 to a fraction.","8357/1000","Easy","QL-106","ES-006","CP-006"
"Write the fractional equivalent of 3.166.","1583/500","Easy","QL-108","ES-006","CP-006"
"Change 4.65 into a fraction.","93/20","Easy","QL-104","ES-006","CP-006"
"Convert 5.98 into a fraction.","299/50","Easy","QL-101","ES-006","CP-006"
"Change 4.857 into a fraction in simplest form.","4857/1000","Easy","QL-110","ES-006","CP-006"
"Express 8.3 as a rational number.","83/10","Easy","QL-113","ES-006","CP-006"
"Write 0.6 as a fraction in lowest terms.","3/5","Hard","QL-112","ES-006","CP-006"
"Find the simplest fraction equivalent of 8.9.","89/10","Easy","QL-114","ES-006","CP-006"
"The fractional form of 4.5 is:","9/2","Medium","QL-111","ES-006","CP-006"
"Change 0.89 into a fraction in simplest form.","89/100","Hard","QL-110","ES-006","CP-006"
"Express 9.04 as a fraction.","226/25","Easy","QL-102","ES-006","CP-006"
"Express 7.621 as a fraction.","7621/1000","Easy","QL-102","ES-006","CP-006"
"Write 3.7 as a fraction in lowest terms.","37/10","Easy","QL-112","ES-006","CP-006"
"Determine the fraction form of 1.2.","6/5","Medium","QL-115","ES-006","CP-006"
"Write 1.7 in fraction form.","17/10","Medium","QL-103","ES-006","CP-006"
"Convert the decimal 7.217 to a fraction.","7217/1000","Easy","QL-106","ES-006","CP-006"
"Express 6.1 as a fraction.","61/10","Medium","QL-102","ES-006","CP-006"
"Find the fraction form of 3.8.","19/5","Medium","QL-105","ES-006","CP-006"
"Determine the fraction form of 8.8.","44/5","Hard","QL-115","ES-006","CP-006"
"Write 8.098 as a fraction in lowest terms.","4049/500","Hard","QL-112","ES-006","CP-006"
"Express the given decimal 2.939 as a fraction.","2939/1000","Easy","QL-107","ES-006","CP-006"
"Change 6.548 into a fraction in simplest form.","1637/250","Easy","QL-110","ES-006","CP-006"
"Express 4.99 as a rational number.","499/100","Easy","QL-113","ES-006","CP-006"
"Express 4.3 as a rational number.","43/10","Hard","QL-113","ES-006","CP-006"
"Convert the decimal 1.89 to a fraction.","189/100","Medium","QL-106","ES-006","CP-006"
"Find the fraction equal to 7.208.","901/125","Easy","QL-109","ES-006","CP-006"
"Change 0.529 into a fraction in simplest form.","529/1000","Easy","QL-110","ES-006","CP-006"
"Convert the decimal 3.7 to a fraction.","37/10","Easy","QL-106","ES-006","CP-006"
"Express 5.32 as a fraction.","133/25","Hard","QL-102","ES-006","CP-006"
"Express 4.67 as a fraction.","467/100","Medium","QL-102","ES-006","CP-006"
"Find the fraction equal to 3.30.","33/10","Hard","QL-109","ES-006","CP-006"
"Write 2.41 as a fraction in lowest terms.","241/100","Easy","QL-112","ES-006","CP-006"
"Find the simplest fraction equivalent of 3.92.","98/25","Medium","QL-114","ES-006","CP-006"
"Find the simplest fraction equivalent of 6.0.","6","Easy","QL-114","ES-006","CP-006"
"Find the fraction equal to 5.06.","253/50","Hard","QL-109","ES-006","CP-006"
"The fractional form of 2.2 is:","11/5","Easy","QL-111","ES-006","CP-006"
"Find the fraction equal to 5.16.","129/25","Easy","QL-109","ES-006","CP-006"
"The fractional form of 6.825 is:","273/40","Medium","QL-111","ES-006","CP-006"
"Change 1.291 into a fraction.","1291/1000","Medium","QL-104","ES-006","CP-006"
"Convert 3.372 into a fraction.","843/250","Easy","QL-101","ES-006","CP-006"
"Change 4.63 into a fraction in simplest form.","463/100","Easy","QL-110","ES-006","CP-006"
"Write the fractional equivalent of 2.722.","1361/500","Medium","QL-108","ES-006","CP-006"
"Find the simplest fraction equivalent of 7.6.","38/5","Hard","QL-114","ES-006","CP-006"
"Determine the fraction form of 4.1.","41/10","Medium","QL-115","ES-006","CP-006"
"Convert the decimal 0.71 to a fraction.","71/100","Easy","QL-106","ES-006","CP-006"
"Convert the decimal 0.5 to a fraction.","1/2","Easy","QL-106","ES-006","CP-006"
"The fractional form of 4.915 is:","983/200","Easy","QL-111","ES-006","CP-006"
"Write 8.30 as a fraction in lowest terms.","83/10","Medium","QL-112","ES-006","CP-006"
"Write 8.9 as a fraction in lowest terms.","89/10","Hard","QL-112","ES-006","CP-006"
"Determine the fraction form of 2.6.","13/5","Medium","QL-115","ES-006","CP-006"
"Express 0.32 as a rational number.","8/25","Hard","QL-113","ES-006","CP-006"
"Express 8.8 as a fraction.","44/5","Easy","QL-102","ES-006","CP-006"
"The fractional form of 5.736 is:","717/125","Medium","QL-111","ES-006","CP-006"
"Write 0.2 as a fraction in lowest terms.","1/5","Easy","QL-112","ES-006","CP-006"
"Express 0.28 as a rational number.","7/25","Easy","QL-113","ES-006","CP-006"
"Convert 2.07 into a fraction.","207/100","Medium","QL-101","ES-006","CP-006"
"Find the fraction form of 3.084.","771/250","Medium","QL-105","ES-006","CP-006"
"Write 6.33 in fraction form.","633/100","Easy","QL-103","ES-006","CP-006"
"Write 8.997 in fraction form.","8997/1000","Hard","QL-103","ES-006","CP-006"
"Find the fraction form of 3.942.","1971/500","Hard","QL-105","ES-006","CP-006"
"Express 2.4 as a fraction.","12/5","Easy","QL-102","ES-006","CP-006"
"Express 0.74 as a rational number.","37/50","Medium","QL-113","ES-006","CP-006"
"Write the fractional equivalent of 3.71.","371/100","Medium","QL-108","ES-006","CP-006"
"Write the fractional equivalent of 8.434.","4217/500","Medium","QL-108","ES-006","CP-006"
"Convert 4.01 into a fraction.","401/100","Easy","QL-101","ES-006","CP-006"
"Find the simplest fraction equivalent of 7.90.","79/10","Medium","QL-114","ES-006","CP-006"
"Find the fraction equal to 7.6.","38/5","Easy","QL-109","ES-006","CP-006"
"The fractional form of 4.32 is:","108/25","Medium","QL-111","ES-006","CP-006"
"Convert the decimal 7.7 to a fraction.","77/10","Medium","QL-106","ES-006","CP-006"
"Change 7.453 into a fraction.","7453/1000","Hard","QL-104","ES-006","CP-006"
"Write 7.70 as a fraction in lowest terms.","77/10","Medium","QL-112","ES-006","CP-006"
"Find the simplest fraction equivalent of 2.879.","2879/1000","Easy","QL-114","ES-006","CP-006"
"Find the fraction equal to 6.890.","689/100","Hard","QL-109","ES-006","CP-006"
"Write 1.249 as a fraction in lowest terms.","1249/1000","Hard","QL-112","ES-006","CP-006"
"Write 8.636 in fraction form.","2159/250","Easy","QL-103","ES-006","CP-006"
"Determine the fraction form of 7.85.","157/20","Hard","QL-115","ES-006","CP-006"
"Change 1.80 into a fraction in simplest form.","9/5","Hard","QL-110","ES-006","CP-006"
"Express 3.59 as a rational number.","359/100","Easy","QL-113","ES-006","CP-006"
"Write 7.37 as a fraction in lowest terms.","737/100","Medium","QL-112","ES-006","CP-006"
"Find the fraction equal to 4.38.","219/50","Easy","QL-109","ES-006","CP-006"
"Express 7.141 as a rational number.","7141/1000","Medium","QL-113","ES-006","CP-006"
"Change 2.5 into a fraction.","5/2","Easy","QL-104","ES-006","CP-006"
"Express 5.987 as a rational number.","5987/1000","Easy","QL-113","ES-006","CP-006"
"Change 5.3 into a fraction in simplest form.","53/10","Medium","QL-110","ES-006","CP-006"
"Convert 3.99 into a fraction.","399/100","Medium","QL-101","ES-006","CP-006"
"Write 4.146 in fraction form.","2073/500","Medium","QL-103","ES-006","CP-006"
"Express 3.4 as a rational number.","17/5","Medium","QL-113","ES-006","CP-006"
"Express 8.688 as a fraction.","1086/125","Hard","QL-102","ES-006","CP-006"
"Find the fraction equal to 6.6.","33/5","Medium","QL-109","ES-006","CP-006"
"Convert the decimal 1.436 to a fraction.","359/250","Medium","QL-106","ES-006","CP-006"
"Determine the fraction form of 5.817.","5817/1000","Easy","QL-115","ES-006","CP-006"
"Write 0.786 as a fraction in lowest terms.","393/500","Hard","QL-112","ES-006","CP-006"
"Change 3.0 into a fraction.","3","Easy","QL-104","ES-006","CP-006"
"Change 8.5 into a fraction.","17/2","Medium","QL-104","ES-006","CP-006"
"The fractional form of 0.925 is:","37/40","Easy","QL-111","ES-006","CP-006"
"The fractional form of 4.9 is:","49/10","Easy","QL-111","ES-006","CP-006"
"Determine the fraction form of 9.0.","9","Medium","QL-115","ES-006","CP-006"
"Convert 3.484 into a fraction.","871/250","Hard","QL-101","ES-006","CP-006"
"Express the given decimal 8.586 as a fraction.","4293/500","Easy","QL-107","ES-006","CP-006"
"Express the given decimal 4.921 as a fraction.","4921/1000","Hard","QL-107","ES-006","CP-006"
"Express 0.284 as a rational number.","71/250","Easy","QL-113","ES-006","CP-006"
"Express 5.595 as a fraction.","1119/200","Medium","QL-102","ES-006","CP-006"
"Change 6.646 into a fraction.","3323/500","Hard","QL-104","ES-006","CP-006"
"Change 1.4 into a fraction.","7/5","Medium","QL-104","ES-006","CP-006"
"Find the simplest fraction equivalent of 2.66.","133/50","Easy","QL-114","ES-006","CP-006"
"Convert 3.45 into a fraction.","69/20","Medium","QL-101","ES-006","CP-006"
"Express 8.570 as a rational number.","857/100","Easy","QL-113","ES-006","CP-006"
"Convert 2.0 into a fraction.","2","Medium","QL-101","ES-006","CP-006"
"Express the given decimal 3.2 as a fraction.","16/5","Easy","QL-107","ES-006","CP-006"
"Change 1.7 into a fraction in simplest form.","17/10","Easy","QL-110","ES-006","CP-006"
"Convert the decimal 5.13 to a fraction.","513/100","Easy","QL-106","ES-006","CP-006"
"Write 2.624 in fraction form.","328/125","Hard","QL-103","ES-006","CP-006"
"Express 3.025 as a rational number.","121/40","Hard","QL-113","ES-006","CP-006"
"Express 0.9 as a rational number.","9/10","Hard","QL-113","ES-006","CP-006"
"Convert the decimal 2.65 to a fraction.","53/20","Medium","QL-106","ES-006","CP-006"
"Change 6.54 into a fraction.","327/50","Medium","QL-104","ES-006","CP-006"
"Find the simplest fraction equivalent of 0.39.","39/100","Easy","QL-114","ES-006","CP-006"
"Convert 2.96 into a fraction.","74/25","Hard","QL-101","ES-006","CP-006"
"Express 4.3 as a fraction.","43/10","Easy","QL-102","ES-006","CP-006"
"Find the fraction form of 1.69.","169/100","Hard","QL-105","ES-006","CP-006"
"Express 7.96 as a fraction.","199/25","Easy","QL-102","ES-006","CP-006"
"Convert the decimal 4.2 to a fraction.","21/5","Medium","QL-106","ES-006","CP-006"
"Determine the fraction form of 1.1.","11/10","Hard","QL-115","ES-006","CP-006"
"Express 4.6 as a fraction.","23/5","Easy","QL-102","ES-006","CP-006"
"Write 7.182 in fraction form.","3591/500","Easy","QL-103","ES-006","CP-006"
"Find the fraction form of 8.261.","8261/1000","Hard","QL-105","ES-006","CP-006"
"Change 5.9 into a fraction in simplest form.","59/10","Medium","QL-110","ES-006","CP-006"
"Express the given decimal 4.97 as a fraction.","497/100","Easy","QL-107","ES-006","CP-006"
"Write the fractional equivalent of 7.0.","7","Medium","QL-108","ES-006","CP-006"
"Change 1.632 into a fraction.","204/125","Easy","QL-104","ES-006","CP-006"
"Change 2.2 into a fraction in simplest form.","11/5","Medium","QL-110","ES-006","CP-006"
"Express 5.1 as a rational number.","51/10","Easy","QL-113","ES-006","CP-006"
"Find the fraction equal to 5.819.","5819/1000","Medium","QL-109","ES-006","CP-006"
"Find the fraction form of 5.052.","1263/250","Medium","QL-105","ES-006","CP-006"
"Find the simplest fraction equivalent of 3.2.","16/5","Easy","QL-114","ES-006","CP-006"
"Write 1.36 in fraction form.","34/25","Medium","QL-103","ES-006","CP-006"
"Convert 5.0 into a fraction.","5","Easy","QL-101","ES-006","CP-006"
"Write 6.82 in fraction form.","341/50","Easy","QL-103","ES-006","CP-006"
"Write 5.76 in fraction form.","144/25","Medium","QL-103","ES-006","CP-006"
"Write 3.51 in fraction form.","351/100","Medium","QL-103","ES-006","CP-006"
"Write 3.66 as a fraction in lowest terms.","183/50","Hard","QL-112","ES-006","CP-006"
"Find the simplest fraction equivalent of 6.967.","6967/1000","Hard","QL-114","ES-006","CP-006"
"Find the fraction form of 5.122.","2561/500","Medium","QL-105","ES-006","CP-006"
"Find the fraction form of 6.409.","6409/1000","Easy","QL-105","ES-006","CP-006"
"Express 3.572 as a rational number.","893/250","Easy","QL-113","ES-006","CP-006"
"Determine the fraction form of 7.819.","7819/1000","Hard","QL-115","ES-006","CP-006"
"Change 8.510 into a fraction in simplest form.","851/100","Easy","QL-110","ES-006","CP-006"
"Convert the decimal 4.565 to a fraction.","913/200","Medium","QL-106","ES-006","CP-006"
"Change 4.11 into a fraction.","411/100","Easy","QL-104","ES-006","CP-006"
"Express 3.3 as a fraction.","33/10","Easy","QL-102","ES-006","CP-006"
"Write 0.4 as a fraction in lowest terms.","2/5","Medium","QL-112","ES-006","CP-006"
"Find the simplest fraction equivalent of 1.3.","13/10","Medium","QL-114","ES-006","CP-006"
"Write 0.453 in fraction form.","453/1000","Easy","QL-103","ES-006","CP-006"
"Write 4.56 in fraction form.","114/25","Easy","QL-103","ES-006","CP-006"
"The fractional form of 5.439 is:","5439/1000","Medium","QL-111","ES-006","CP-006"
"Express 4.3 as a rational number.","43/10","Easy","QL-113","ES-006","CP-006"
"Determine the fraction form of 2.4.","12/5","Medium","QL-115","ES-006","CP-006"
"The fractional form of 3.60 is:","18/5","Easy","QL-111","ES-006","CP-006"
"Determine the fraction form of 8.18.","409/50","Medium","QL-115","ES-006","CP-006"
"Find the simplest fraction equivalent of 8.53.","853/100","Easy","QL-114","ES-006","CP-006"
"Convert the decimal 7.68 to a fraction.","192/25","Easy","QL-106","ES-006","CP-006"
"Convert the decimal 0.6 to a fraction.","3/5","Easy","QL-106","ES-006","CP-006"
"Convert 8.1 into a fraction.","81/10","Medium","QL-101","ES-006","CP-006"
"Find the fraction form of 4.25.","17/4","Medium","QL-105","ES-006","CP-006"
"Write the fractional equivalent of 6.1.","61/10","Hard","QL-108","ES-006","CP-006"
"Change 5.2 into a fraction in simplest form.","26/5","Easy","QL-110","ES-006","CP-006"
"Express the given decimal 1.5 as a fraction.","3/2","Hard","QL-107","ES-006","CP-006"
"Change 7.21 into a fraction in simplest form.","721/100","Medium","QL-110","ES-006","CP-006"
"Write 3.2 as a fraction in lowest terms.","16/5","Easy","QL-112","ES-006","CP-006"
"Change 4.044 into a fraction in simplest form.","1011/250","Hard","QL-110","ES-006","CP-006"
"Write the fractional equivalent of 5.79.","579/100","Medium","QL-108","ES-006","CP-006"
"Change 3.426 into a fraction.","1713/500","Medium","QL-104","ES-006","CP-006"
"The fractional form of 2.05 is:","41/20","Medium","QL-111","ES-006","CP-006"
"Find the fraction equal to 5.06.","253/50","Easy","QL-109","ES-006","CP-006"
"Find the simplest fraction equivalent of 1.789.","1789/1000","Medium","QL-114","ES-006","CP-006"
"Write 7.7 in fraction form.","77/10","Easy","QL-103","ES-006","CP-006"
"Convert the decimal 2.89 to a fraction.","289/100","Medium","QL-106","ES-006","CP-006"
"Write the fractional equivalent of 2.98.","149/50","Medium","QL-108","ES-006","CP-006"
"Write the fractional equivalent of 2.44.","61/25","Easy","QL-108","ES-006","CP-006"
"Write 2.11 as a fraction in lowest terms.","211/100","Hard","QL-112","ES-006","CP-006"
"Find the fraction form of 3.30.","33/10","Hard","QL-105","ES-006","CP-006"
"Find the fraction form of 3.515.","703/200","Medium","QL-105","ES-006","CP-006"
"Find the fraction equal to 2.358.","1179/500","Medium","QL-109","ES-006","CP-006"
"Find the fraction form of 6.0.","6","Hard","QL-105","ES-006","CP-006"
"Determine the fraction form of 3.720.","93/25","Hard","QL-115","ES-006","CP-006"
"Change 6.487 into a fraction.","6487/1000","Hard","QL-104","ES-006","CP-006"
"Convert 4.36 into a fraction.","109/25","Hard","QL-101","ES-006","CP-006"
"Change 8.63 into a fraction.","863/100","Easy","QL-104","ES-006","CP-006"
"Express 0.(4) as a fraction.","4/9","Medium","QL-117","ES-007","CP-007"
"Change 0.(21) into a fraction.","7/33","Medium","QL-119","ES-007","CP-007"
