"questionId","qlId","difficulty","context","explanationText","explanationLines","approval","reviewerNotes","status"
"PCT-CP-002:PCT-QL-317:38044","PCT-QL-317","Easy","salary","We need to move from one percentage of the salary to another. | The given information is 40% of the salary = 500 salary. | Because 40% of the salary has 40 equal 1% parts, divide 500 salary by 40. | $$1\% = 500\text{ salary} \div 40 = 12.5\text{ salary}$$ | Now we need 30% of the salary. | Use the 1% value 30 times to get 30% of the salary. | $$30\% = 12.5\text{ salary} \times 30 = 375\text{ salary}$$ | So 30% of the salary is 375 salary.","[""We need to move from one percentage of the salary to another."",""The given information is 40% of the salary = 500 salary."",""Because 40% of the salary has 40 equal 1% parts, divide 500 salary by 40. | $$1\\% = 500\\text{ salary} \\div 40 = 12.5\\text{ salary}$$"",""Now we need 30% of the salary."",""Use the 1% value 30 times to get 30% of the salary. | $$30\\% = 12.5\\text{ salary} \\times 30 = 375\\text{ salary}$$"",""So 30% of the salary is 375 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38045","PCT-QL-317","Medium","expenditure","We will first connect the known percentage of the expenditure with the required percentage. | The question gives 10% of the expenditure as 400 expenditure. | Because 10% of the expenditure has 10 equal 1% parts, divide 400 expenditure by 10. | $$1\% = 400\text{ expenditure} \div 10 = 40\text{ expenditure}$$ | The percentage we still need is 40%. | Because 1% is known, multiply its value by 40 to get 40% of the expenditure. | $$40\% = 40\text{ expenditure} \times 40 = 1,600\text{ expenditure}$$ | Therefore, 40% of the expenditure represents 1,600 expenditure.","[""We will first connect the known percentage of the expenditure with the required percentage."",""The question gives 10% of the expenditure as 400 expenditure."",""Because 10% of the expenditure has 10 equal 1% parts, divide 400 expenditure by 10. | $$1\\% = 400\\text{ expenditure} \\div 10 = 40\\text{ expenditure}$$"",""The percentage we still need is 40%."",""Because 1% is known, multiply its value by 40 to get 40% of the expenditure. | $$40\\% = 40\\text{ expenditure} \\times 40 = 1,600\\text{ expenditure}$$"",""Therefore, 40% of the expenditure represents 1,600 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38046","PCT-QL-317","Hard","salary","We need to move from one percentage of the salary to another. | 15% of the salary equals 300 salary. | Because 15% has 15 equal parts, dividing 300 salary by 15 gives 1% of the salary. | $$1\% = 300\text{ salary} \div 15 = 20\text{ salary}$$ | Our target is 50% of the salary. | Since 1% is one part, multiply its value by 50 to get 50% of the salary. | $$50\% = 20\text{ salary} \times 50 = 1,000\text{ salary}$$ | To verify it, use the 1% value 15 times and get 300 salary. | $$20\text{ salary} \times 15 = 300\text{ salary}$$ | So 50% of the salary is 1,000 salary.","[""We need to move from one percentage of the salary to another."",""15% of the salary equals 300 salary."",""Because 15% has 15 equal parts, dividing 300 salary by 15 gives 1% of the salary. | $$1\\% = 300\\text{ salary} \\div 15 = 20\\text{ salary}$$"",""Our target is 50% of the salary."",""Since 1% is one part, multiply its value by 50 to get 50% of the salary. | $$50\\% = 20\\text{ salary} \\times 50 = 1,000\\text{ salary}$$"",""To verify it, use the 1% value 15 times and get 300 salary. | $$20\\text{ salary} \\times 15 = 300\\text{ salary}$$"",""So 50% of the salary is 1,000 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38047","PCT-QL-317","Easy","expenditure","We can see that both percentage values belong to the expenditure. | Start with the given relation: 20% of the expenditure is 250 expenditure. | Because 20% of the expenditure has 20 equal 1% parts, divide 250 expenditure by 20. | $$1\% = 250\text{ expenditure} \div 20 = 12.5\text{ expenditure}$$ | Now turn the 1% value into 60% of the expenditure. | Use the 1% value 60 times to get 60% of the expenditure. | $$60\% = 12.5\text{ expenditure} \times 60 = 750\text{ expenditure}$$ | This means the required expenditure count is 750 expenditure.","[""We can see that both percentage values belong to the expenditure."",""Start with the given relation: 20% of the expenditure is 250 expenditure."",""Because 20% of the expenditure has 20 equal 1% parts, divide 250 expenditure by 20. | $$1\\% = 250\\text{ expenditure} \\div 20 = 12.5\\text{ expenditure}$$"",""Now turn the 1% value into 60% of the expenditure."",""Use the 1% value 60 times to get 60% of the expenditure. | $$60\\% = 12.5\\text{ expenditure} \\times 60 = 750\\text{ expenditure}$$"",""This means the required expenditure count is 750 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38048","PCT-QL-317","Medium","saving","We are working with two percentages of the saving. | We know that 25% of the saving is 200 saving. | Because 25% of the saving has 25 equal 1% parts, divide 200 saving by 25. | $$1\% = 200\text{ saving} \div 25 = 8\text{ saving}$$ | The required share is 10% of the saving. | Because 1% is known, multiply its value by 10 to get 10% of the saving. | $$10\% = 8\text{ saving} \times 10 = 80\text{ saving}$$ | This means the required saving count is 80 saving.","[""We are working with two percentages of the saving."",""We know that 25% of the saving is 200 saving."",""Because 25% of the saving has 25 equal 1% parts, divide 200 saving by 25. | $$1\\% = 200\\text{ saving} \\div 25 = 8\\text{ saving}$$"",""The required share is 10% of the saving."",""Because 1% is known, multiply its value by 10 to get 10% of the saving. | $$10\\% = 8\\text{ saving} \\times 10 = 80\\text{ saving}$$"",""This means the required saving count is 80 saving.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38070","PCT-QL-317","Hard","expenditure","We are finding a new percentage of the expenditure. | The given information is 40% of the expenditure = 300 expenditure. | Because 40% has 40 equal parts, dividing 300 expenditure by 40 gives 1% of the expenditure. | $$1\% = 300\text{ expenditure} \div 40 = 7.5\text{ expenditure}$$ | Our target is 50% of the expenditure. | Since 1% is one part, multiply its value by 50 to get 50% of the expenditure. | $$50\% = 7.5\text{ expenditure} \times 50 = 375\text{ expenditure}$$ | As a check, the 1% value used 40 times gives 300 expenditure. | $$7.5\text{ expenditure} \times 40 = 300\text{ expenditure}$$ | Therefore, 50% of the expenditure represents 375 expenditure.","[""We are finding a new percentage of the expenditure."",""The given information is 40% of the expenditure = 300 expenditure."",""Because 40% has 40 equal parts, dividing 300 expenditure by 40 gives 1% of the expenditure. | $$1\\% = 300\\text{ expenditure} \\div 40 = 7.5\\text{ expenditure}$$"",""Our target is 50% of the expenditure."",""Since 1% is one part, multiply its value by 50 to get 50% of the expenditure. | $$50\\% = 7.5\\text{ expenditure} \\times 50 = 375\\text{ expenditure}$$"",""As a check, the 1% value used 40 times gives 300 expenditure. | $$7.5\\text{ expenditure} \\times 40 = 300\\text{ expenditure}$$"",""Therefore, 50% of the expenditure represents 375 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38072","PCT-QL-317","Medium","income","We know one percentage of the income and need another. | Here, 200 income represents 50% of the income. | Because 50% of the income has 50 equal 1% parts, divide 200 income by 50. | $$1\% = 200\text{ income} \div 50 = 4\text{ income}$$ | We can now move from 1% to 10% of the income. | Because 1% is known, multiply its value by 10 to get 10% of the income. | $$10\% = 4\text{ income} \times 10 = 40\text{ income}$$ | This means the required income count is 40 income.","[""We know one percentage of the income and need another."",""Here, 200 income represents 50% of the income."",""Because 50% of the income has 50 equal 1% parts, divide 200 income by 50. | $$1\\% = 200\\text{ income} \\div 50 = 4\\text{ income}$$"",""We can now move from 1% to 10% of the income."",""Because 1% is known, multiply its value by 10 to get 10% of the income. | $$10\\% = 4\\text{ income} \\times 10 = 40\\text{ income}$$"",""This means the required income count is 40 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38074","PCT-QL-317","Easy","income","We need to move from one percentage of the income to another. | 25% of the income equals 100 income. | Because 25% of the income has 25 equal 1% parts, divide 100 income by 25. | $$1\% = 100\text{ income} \div 25 = 4\text{ income}$$ | Now we need 20% of the income. | Use the 1% value 20 times to get 20% of the income. | $$20\% = 4\text{ income} \times 20 = 80\text{ income}$$ | Therefore, 20% of the income represents 80 income.","[""We need to move from one percentage of the income to another."",""25% of the income equals 100 income."",""Because 25% of the income has 25 equal 1% parts, divide 100 income by 25. | $$1\\% = 100\\text{ income} \\div 25 = 4\\text{ income}$$"",""Now we need 20% of the income."",""Use the 1% value 20 times to get 20% of the income. | $$20\\% = 4\\text{ income} \\times 20 = 80\\text{ income}$$"",""Therefore, 20% of the income represents 80 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38075","PCT-QL-317","Medium","saving","We know one percentage of the saving and need another. | Here, 600 saving represents 30% of the saving. | Because 30% of the saving has 30 equal 1% parts, divide 600 saving by 30. | $$1\% = 600\text{ saving} \div 30 = 20\text{ saving}$$ | The question asks for 25% of the saving. | Because 1% is known, multiply its value by 25 to get 25% of the saving. | $$25\% = 20\text{ saving} \times 25 = 500\text{ saving}$$ | So the share of the saving represented by 25% is 500 saving.","[""We know one percentage of the saving and need another."",""Here, 600 saving represents 30% of the saving."",""Because 30% of the saving has 30 equal 1% parts, divide 600 saving by 30. | $$1\\% = 600\\text{ saving} \\div 30 = 20\\text{ saving}$$"",""The question asks for 25% of the saving."",""Because 1% is known, multiply its value by 25 to get 25% of the saving. | $$25\\% = 20\\text{ saving} \\times 25 = 500\\text{ saving}$$"",""So the share of the saving represented by 25% is 500 saving.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38076","PCT-QL-317","Hard","salary","We can use the known percentage of the salary to find the required one. | We know that 40% of the salary is 500 salary. | Because 40% has 40 equal parts, dividing 500 salary by 40 gives 1% of the salary. | $$1\% = 500\text{ salary} \div 40 = 12.5\text{ salary}$$ | The required share is 30% of the salary. | Since 1% is one part, multiply its value by 30 to get 30% of the salary. | $$30\% = 12.5\text{ salary} \times 30 = 375\text{ salary}$$ | This is consistent because 40 copies of the 1% value make 500 salary. | $$12.5\text{ salary} \times 40 = 500\text{ salary}$$ | This means the required salary count is 375 salary.","[""We can use the known percentage of the salary to find the required one."",""We know that 40% of the salary is 500 salary."",""Because 40% has 40 equal parts, dividing 500 salary by 40 gives 1% of the salary. | $$1\\% = 500\\text{ salary} \\div 40 = 12.5\\text{ salary}$$"",""The required share is 30% of the salary."",""Since 1% is one part, multiply its value by 30 to get 30% of the salary. | $$30\\% = 12.5\\text{ salary} \\times 30 = 375\\text{ salary}$$"",""This is consistent because 40 copies of the 1% value make 500 salary. | $$12.5\\text{ salary} \\times 40 = 500\\text{ salary}$$"",""This means the required salary count is 375 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38078","PCT-QL-317","Medium","salary","The required percentage is the same 50% already given for the salary. | 50% of the salary is 300 salary. | There is no need to find 1% because the requested percentage is already known. | The question asks for that same 50% of the salary. | No multiplication or scaling is needed. | So 50% of the salary remains 300 salary.","[""The required percentage is the same 50% already given for the salary."",""50% of the salary is 300 salary."",""There is no need to find 1% because the requested percentage is already known."",""The question asks for that same 50% of the salary."",""No multiplication or scaling is needed."",""So 50% of the salary remains 300 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-317:38079","PCT-QL-317","Hard","expenditure","We are comparing two percentages of the expenditure. | 20% of the expenditure equals 250 expenditure. | Because 20% has 20 equal parts, dividing 250 expenditure by 20 gives 1% of the expenditure. | $$1\% = 250\text{ expenditure} \div 20 = 12.5\text{ expenditure}$$ | Our target is 60% of the expenditure. | Since 1% is one part, multiply its value by 60 to get 60% of the expenditure. | $$60\% = 12.5\text{ expenditure} \times 60 = 750\text{ expenditure}$$ | To verify it, use the 1% value 20 times and get 250 expenditure. | $$12.5\text{ expenditure} \times 20 = 250\text{ expenditure}$$ | So 60% of the expenditure is 750 expenditure.","[""We are comparing two percentages of the expenditure."",""20% of the expenditure equals 250 expenditure."",""Because 20% has 20 equal parts, dividing 250 expenditure by 20 gives 1% of the expenditure. | $$1\\% = 250\\text{ expenditure} \\div 20 = 12.5\\text{ expenditure}$$"",""Our target is 60% of the expenditure."",""Since 1% is one part, multiply its value by 60 to get 60% of the expenditure. | $$60\\% = 12.5\\text{ expenditure} \\times 60 = 750\\text{ expenditure}$$"",""To verify it, use the 1% value 20 times and get 250 expenditure. | $$12.5\\text{ expenditure} \\times 20 = 250\\text{ expenditure}$$"",""So 60% of the expenditure is 750 expenditure.""]","","","PENDING_REVIEW"
