archetypeId,canonicalProblemId,questionId,difficultyBand,questionLanguageId,stem,answer,explanationStyleId,n,expression,zeroCount,base,exponent,numberA,numberB
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:435,Easy,QL-012,Find the smallest number whose factorial contains exactly 426 trailing zeros.,1715,ES-003,,,426,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:436,Medium,QL-012,Find the smallest number whose factorial contains exactly 43 trailing zeros.,175,ES-003,,,43,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:437,Medium,QL-015,Find the least n such that n! contains 127 trailing zeros.,515,ES-003,,,127,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:438,Medium,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 4.,20,ES-003,,,4,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:439,Easy,QL-015,Find the least n such that n! contains 9 trailing zeros.,40,ES-003,,,9,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:440,Easy,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 107.,435,ES-003,,,107,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:441,Hard,QL-015,Find the least n such that n! contains 2 trailing zeros.,10,ES-003,,,2,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:442,Easy,QL-015,Find the least n such that n! contains 4 trailing zeros.,20,ES-003,,,4,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:443,Easy,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 362.,1455,ES-003,,,362,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:444,Medium,QL-012,Find the smallest number whose factorial contains exactly 571 trailing zeros.,2295,ES-003,,,571,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:445,Easy,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 3.,15,ES-003,,,3,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:446,Medium,QL-012,Find the smallest number whose factorial contains exactly 4 trailing zeros.,20,ES-003,,,4,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:447,Hard,QL-012,Find the smallest number whose factorial contains exactly 1357 trailing zeros.,5440,ES-003,,,1357,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:448,Medium,QL-013,What is the least value of n for which n! has exactly 1023 trailing zeros?,4100,ES-003,,,1023,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:449,Easy,QL-012,Find the smallest number whose factorial contains exactly 15 trailing zeros.,65,ES-003,,,15,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:450,Easy,QL-015,Find the least n such that n! contains 9 trailing zeros.,40,ES-003,,,9,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:451,Medium,QL-015,Find the least n such that n! contains 16 trailing zeros.,70,ES-003,,,16,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:452,Medium,QL-012,Find the smallest number whose factorial contains exactly 19 trailing zeros.,80,ES-003,,,19,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:453,Easy,QL-014,Determine the smallest integer whose factorial ends with 327 zeros.,1315,ES-003,,,327,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:454,Medium,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 1.,5,ES-003,,,1,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:455,Easy,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 896.,3595,ES-003,,,896,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:456,Hard,QL-013,What is the least value of n for which n! has exactly 4 trailing zeros?,20,ES-003,,,4,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:457,Easy,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 14.,60,ES-003,,,14,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:458,Medium,QL-015,Find the least n such that n! contains 26 trailing zeros.,110,ES-003,,,26,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:459,Easy,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 115.,470,ES-003,,,115,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:460,Easy,QL-015,Find the least n such that n! contains 1352 trailing zeros.,5420,ES-003,,,1352,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:461,Easy,QL-012,Find the smallest number whose factorial contains exactly 18 trailing zeros.,75,ES-003,,,18,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:462,Medium,QL-012,Find the smallest number whose factorial contains exactly 20 trailing zeros.,85,ES-003,,,20,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:463,Easy,QL-015,Find the least n such that n! contains 2 trailing zeros.,10,ES-003,,,2,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:464,Hard,QL-014,Determine the smallest integer whose factorial ends with 8 zeros.,35,ES-003,,,8,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:465,Medium,QL-014,Determine the smallest integer whose factorial ends with 9 zeros.,40,ES-003,,,9,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:466,Easy,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 1.,5,ES-003,,,1,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:467,Hard,QL-015,Find the least n such that n! contains 25 trailing zeros.,105,ES-003,,,25,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:468,Easy,QL-015,Find the least n such that n! contains 3 trailing zeros.,15,ES-003,,,3,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:469,Medium,QL-014,Determine the smallest integer whose factorial ends with 128 zeros.,520,ES-003,,,128,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:470,Easy,QL-015,Find the least n such that n! contains 2 trailing zeros.,10,ES-003,,,2,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:471,Medium,QL-013,What is the least value of n for which n! has exactly 409 trailing zeros?,1645,ES-003,,,409,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:472,Medium,QL-014,Determine the smallest integer whose factorial ends with 2480 zeros.,9930,ES-003,,,2480,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:473,Hard,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 218.,875,ES-003,,,218,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:474,Medium,QL-012,Find the smallest number whose factorial contains exactly 77 trailing zeros.,315,ES-003,,,77,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:475,Easy,QL-014,Determine the smallest integer whose factorial ends with 1976 zeros.,7915,ES-003,,,1976,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:476,Medium,QL-012,Find the smallest number whose factorial contains exactly 531 trailing zeros.,2130,ES-003,,,531,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:477,Easy,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 27.,115,ES-003,,,27,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:478,Medium,QL-012,Find the smallest number whose factorial contains exactly 1611 trailing zeros.,6450,ES-003,,,1611,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:479,Easy,QL-013,What is the least value of n for which n! has exactly 2375 trailing zeros?,9505,ES-003,,,2375,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:480,Medium,QL-013,What is the least value of n for which n! has exactly 6 trailing zeros?,25,ES-003,,,6,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:481,Medium,QL-014,Determine the smallest integer whose factorial ends with 49 zeros.,200,ES-003,,,49,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:482,Medium,QL-015,Find the least n such that n! contains 1025 trailing zeros.,4110,ES-003,,,1025,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:483,Medium,QL-014,Determine the smallest integer whose factorial ends with 106 zeros.,430,ES-003,,,106,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:484,Medium,QL-013,What is the least value of n for which n! has exactly 2783 trailing zeros?,11145,ES-003,,,2783,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:485,Medium,QL-015,Find the least n such that n! contains 24 trailing zeros.,100,ES-003,,,24,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:486,Easy,QL-014,Determine the smallest integer whose factorial ends with 19 zeros.,80,ES-003,,,19,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:487,Hard,QL-012,Find the smallest number whose factorial contains exactly 443 trailing zeros.,1780,ES-003,,,443,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:488,Easy,QL-015,Find the least n such that n! contains 7 trailing zeros.,30,ES-003,,,7,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:489,Easy,QL-014,Determine the smallest integer whose factorial ends with 126 zeros.,510,ES-003,,,126,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:490,Easy,QL-015,Find the least n such that n! contains 558 trailing zeros.,2245,ES-003,,,558,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:491,Easy,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 1.,5,ES-003,,,1,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:492,Medium,QL-016,Identify the smallest number whose factorial has a trailing-zero count of 2.,10,ES-003,,,2,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:493,Easy,QL-012,Find the smallest number whose factorial contains exactly 3 trailing zeros.,15,ES-003,,,3,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:494,Medium,QL-012,Find the smallest number whose factorial contains exactly 187 trailing zeros.,750,ES-003,,,187,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:495,Easy,QL-015,Find the least n such that n! contains 242 trailing zeros.,975,ES-003,,,242,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:496,Easy,QL-015,Find the least n such that n! contains 455 trailing zeros.,1830,ES-003,,,455,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:497,Medium,QL-013,What is the least value of n for which n! has exactly 398 trailing zeros?,1600,ES-003,,,398,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:498,Medium,QL-012,Find the smallest number whose factorial contains exactly 4 trailing zeros.,20,ES-003,,,4,,,,
NS-TRAIL-001,CP-003,NS-TRAIL-001:CP-003:ns-trail-001-human-review-repair:CP-003:499,Hard,QL-015,Find the least n such that n! contains 2779 trailing zeros.,11125,ES-003,,,2779,,,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:0,Medium,QL-036,Determine the terminal-zero count of the power 3125^10.,0,ES-004,,,,3125,10,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:1,Easy,QL-019,Determine the trailing-zero count of 3600000^2.,10,ES-004,,,,3600000,2,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:2,Hard,QL-034,The number 1000000^78 is written in decimal form. How many trailing zeros does it contain?,468,ES-004,,,,1000000,78,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:3,Hard,QL-017,Find the number of trailing zeros in 4096^132.,0,ES-004,,,,4096,132,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:4,Easy,QL-020,Calculate the number of zeros at the end of 5^5.,0,ES-004,,,,5,5,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:5,Easy,QL-035,Find the number of zeros at the end of the value of 87500^2.,4,ES-004,,,,87500,2,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:6,Hard,QL-018,How many trailing zeros occur in 100^91?,182,ES-004,,,,100,91,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:7,Medium,QL-021,Find the terminal-zero count in 16384^51.,0,ES-004,,,,16384,51,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:8,Medium,QL-036,Determine the terminal-zero count of the power 5^9.,0,ES-004,,,,5,9,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:9,Medium,QL-019,Determine the trailing-zero count of 3600000^41.,205,ES-004,,,,3600000,41,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:10,Medium,QL-017,Find the number of trailing zeros in 16384^40.,0,ES-004,,,,16384,40,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:11,Easy,QL-034,The number 10000^3 is written in decimal form. How many trailing zeros does it contain?,12,ES-004,,,,10000,3,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:12,Easy,QL-019,Determine the trailing-zero count of 144000^3.,9,ES-004,,,,144000,3,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:13,Medium,QL-036,Determine the terminal-zero count of the power 125^146.,0,ES-004,,,,125,146,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:14,Medium,QL-021,Find the terminal-zero count in 4^54.,0,ES-004,,,,4,54,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:15,Hard,QL-018,How many trailing zeros occur in 100^4?,8,ES-004,,,,100,4,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:16,Easy,QL-035,Find the number of zeros at the end of the value of 140^9.,9,ES-004,,,,140,9,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:17,Easy,QL-020,Calculate the number of zeros at the end of 390625^10.,0,ES-004,,,,390625,10,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:18,Easy,QL-017,Find the number of trailing zeros in 16384^15.,0,ES-004,,,,16384,15,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:19,Medium,QL-034,The number 10000^5 is written in decimal form. How many trailing zeros does it contain?,20,ES-004,,,,10000,5,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:20,Easy,QL-018,How many trailing zeros occur in 100^154?,308,ES-004,,,,100,154,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:21,Easy,QL-021,Find the terminal-zero count in 64^123.,0,ES-004,,,,64,123,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:22,Hard,QL-020,Calculate the number of zeros at the end of 78125^166.,0,ES-004,,,,78125,166,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:23,Easy,QL-035,Find the number of zeros at the end of the value of 3500^51.,102,ES-004,,,,3500,51,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:24,Easy,QL-034,The number 100^15 is written in decimal form. How many trailing zeros does it contain?,30,ES-004,,,,100,15,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:25,Hard,QL-017,Find the number of trailing zeros in 1024^42.,0,ES-004,,,,1024,42,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:26,Easy,QL-036,Determine the terminal-zero count of the power 25^30.,0,ES-004,,,,25,30,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:27,Medium,QL-019,Determine the trailing-zero count of 3600000^6.,30,ES-004,,,,3600000,6,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:28,Medium,QL-018,How many trailing zeros occur in 10000^36?,144,ES-004,,,,10000,36,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:29,Medium,QL-021,Find the terminal-zero count in 16^50.,0,ES-004,,,,16,50,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:30,Hard,QL-019,Determine the trailing-zero count of 5760^15.,15,ES-004,,,,5760,15,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:31,Hard,QL-036,Determine the terminal-zero count of the power 390625^196.,0,ES-004,,,,390625,196,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:32,Medium,QL-017,Find the number of trailing zeros in 16384^10.,0,ES-004,,,,16384,10,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:33,Hard,QL-034,The number 100^173 is written in decimal form. How many trailing zeros does it contain?,346,ES-004,,,,100,173,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:34,Easy,QL-035,Find the number of zeros at the end of the value of 3500^21.,42,ES-004,,,,3500,21,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:35,Medium,QL-020,Calculate the number of zeros at the end of 5^4.,0,ES-004,,,,5,4,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:36,Hard,QL-021,Find the terminal-zero count in 16^194.,0,ES-004,,,,16,194,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:37,Hard,QL-018,How many trailing zeros occur in 10000^119?,476,ES-004,,,,10000,119,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:38,Easy,QL-019,Determine the trailing-zero count of 144000^197.,591,ES-004,,,,144000,197,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:39,Easy,QL-036,Determine the terminal-zero count of the power 390625^141.,0,ES-004,,,,390625,141,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:40,Medium,QL-020,Calculate the number of zeros at the end of 25^80.,0,ES-004,,,,25,80,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:41,Easy,QL-035,Find the number of zeros at the end of the value of 87500^3.,6,ES-004,,,,87500,3,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:42,Easy,QL-018,How many trailing zeros occur in 10000^32?,128,ES-004,,,,10000,32,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:43,Easy,QL-021,Find the terminal-zero count in 16^12.,0,ES-004,,,,16,12,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:44,Hard,QL-036,Determine the terminal-zero count of the power 625^26.,0,ES-004,,,,625,26,,
NS-TRAIL-001,CP-004,NS-TRAIL-001:CP-004:ns-trail-001-human-review-repair:CP-004:45,Hard,QL-019,Determine the trailing-zero count of 144000^3.,9,ES-004,,,,144000,3,,
