question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
"How many pairs of numbers from 6, 10, 14 are co-prime?",0,Easy,QL-019,ES-004,CP-004
"How many pairs of numbers from 6, 10, 25, 49 are co-prime?",4,Medium,QL-019,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14, 15, 21, 35 are co-prime?",3,Hard,QL-019,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14.",0,Easy,QL-017,ES-004,CP-004
"How many pairs of numbers from 6, 10, 15 are co-prime?",0,Medium,QL-019,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 25, 49?",4,Medium,QL-036,ES-004,CP-004
Find the number of relatively prime pairs in the set.,3,Easy,QL-038,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14 are co-prime?",0,Medium,QL-019,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 15.",0,Medium,QL-018,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 25, 49?",4,Easy,QL-036,ES-004,CP-004
Count the pairs having HCF 1.,3,Medium,QL-037,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14, 15, 21, 35.",3,Easy,QL-017,ES-004,CP-004
"How many pairs of numbers from 6, 10, 25, 49 are co-prime?",4,Easy,QL-019,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 15.",0,Medium,QL-018,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14 are co-prime?",0,Easy,QL-019,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14, 15, 21, 35.",3,Medium,QL-017,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 25, 49.",4,Easy,QL-018,ES-004,CP-004
Count the pairs having HCF 1.,0,Hard,QL-037,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
Count the pairs having HCF 1.,3,Medium,QL-037,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 25, 49.",4,Medium,QL-018,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14?",0,Medium,QL-036,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Medium,QL-038,ES-004,CP-004
"How many pairs of numbers from 6, 10, 25, 49 are co-prime?",4,Medium,QL-019,ES-004,CP-004
Find the number of relatively prime pairs in the set.,3,Easy,QL-038,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14.",0,Easy,QL-017,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Easy,QL-038,ES-004,CP-004
"How many pairs of numbers from 6, 10, 25, 49 are co-prime?",4,Easy,QL-019,ES-004,CP-004
Find the number of relatively prime pairs in the set.,3,Easy,QL-038,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14.",0,Easy,QL-017,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 15.",0,Hard,QL-018,ES-004,CP-004
Count the pairs having HCF 1.,0,Easy,QL-037,ES-004,CP-004
Count the pairs having HCF 1.,0,Hard,QL-037,ES-004,CP-004
Count the pairs having HCF 1.,3,Hard,QL-037,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 25, 49?",4,Medium,QL-016,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 15?",0,Medium,QL-036,ES-004,CP-004
Count the pairs having HCF 1.,0,Easy,QL-037,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14, 15, 21, 35?",3,Medium,QL-036,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 25, 49.",4,Hard,QL-018,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 15.",0,Medium,QL-018,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14?",0,Medium,QL-036,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 25, 49.",4,Easy,QL-017,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14, 15, 21, 35?",3,Medium,QL-016,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14.",0,Easy,QL-018,ES-004,CP-004
"How many pairs of numbers from 6, 10, 15 are co-prime?",0,Medium,QL-019,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 25, 49?",4,Medium,QL-016,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14, 15, 21, 35?",3,Hard,QL-016,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14?",0,Easy,QL-016,ES-004,CP-004
"How many pairs of numbers from 6, 10, 15 are co-prime?",0,Hard,QL-019,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 25, 49?",4,Medium,QL-036,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14, 15, 21, 35?",3,Hard,QL-016,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14, 15, 21, 35.",3,Easy,QL-017,ES-004,CP-004
"How many pairs of numbers from 6, 10, 25, 49 are co-prime?",4,Medium,QL-019,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 15.",0,Medium,QL-017,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14, 15, 21, 35.",3,Hard,QL-018,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 25, 49.",4,Medium,QL-018,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 15.",0,Medium,QL-018,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14 are co-prime?",0,Easy,QL-019,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14, 15, 21, 35.",3,Easy,QL-017,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 25, 49.",4,Easy,QL-018,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14?",0,Easy,QL-016,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 15.",0,Medium,QL-018,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 25, 49?",4,Easy,QL-036,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14, 15, 21, 35?",3,Hard,QL-016,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 15.",0,Medium,QL-018,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 25, 49?",4,Easy,QL-016,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14, 15, 21, 35?",3,Easy,QL-016,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14?",0,Easy,QL-016,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 15?",0,Easy,QL-036,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14.",0,Medium,QL-017,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 15?",0,Hard,QL-016,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 25, 49?",4,Medium,QL-036,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14, 15, 21, 35?",3,Easy,QL-016,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 15?",0,Easy,QL-016,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 25, 49?",4,Medium,QL-016,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14, 15, 21, 35 are co-prime?",3,Medium,QL-019,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
"How many pairs of numbers from 6, 10, 15 are co-prime?",0,Easy,QL-019,ES-004,CP-004
Count the pairs having HCF 1.,3,Medium,QL-037,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 25, 49?",4,Medium,QL-016,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Medium,QL-038,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14?",0,Easy,QL-016,ES-004,CP-004
Count the pairs having HCF 1.,3,Hard,QL-037,ES-004,CP-004
Find the number of relatively prime pairs in the set.,4,Easy,QL-038,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Easy,QL-038,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14.",0,Medium,QL-018,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14, 15, 21, 35.",3,Hard,QL-018,ES-004,CP-004
Find the number of relatively prime pairs in the set.,4,Hard,QL-038,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 25, 49.",4,Medium,QL-018,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14, 15, 21, 35?",3,Hard,QL-036,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Medium,QL-038,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 15?",0,Hard,QL-016,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 25, 49?",4,Medium,QL-036,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14, 15, 21, 35?",3,Easy,QL-036,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14?",0,Medium,QL-036,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 15?",0,Easy,QL-016,ES-004,CP-004
Count the pairs having HCF 1.,4,Hard,QL-037,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14, 15, 21, 35?",3,Easy,QL-036,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Easy,QL-038,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14.",0,Easy,QL-018,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14, 15, 21, 35.",3,Easy,QL-018,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 25, 49.",4,Hard,QL-017,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14.",0,Easy,QL-018,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14, 15, 21, 35.",3,Medium,QL-017,ES-004,CP-004
Find the number of relatively prime pairs in the set.,4,Easy,QL-038,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Medium,QL-038,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Medium,QL-038,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 15?",0,Hard,QL-036,ES-004,CP-004
Count the pairs having HCF 1.,4,Medium,QL-037,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14, 15, 21, 35?",3,Easy,QL-016,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Easy,QL-038,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 25, 49?",4,Medium,QL-036,ES-004,CP-004
Find the number of relatively prime pairs in the set.,3,Medium,QL-038,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14?",0,Easy,QL-016,ES-004,CP-004
"How many pairs of numbers from 6, 10, 15 are co-prime?",0,Hard,QL-019,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14, 15, 21, 35.",3,Hard,QL-018,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 25, 49.",4,Easy,QL-018,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 15.",0,Easy,QL-017,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Easy,QL-038,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14, 15, 21, 35 are co-prime?",3,Easy,QL-019,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 25, 49.",4,Easy,QL-017,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 15.",0,Medium,QL-017,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14 are co-prime?",0,Easy,QL-019,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14, 15, 21, 35.",3,Easy,QL-018,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 25, 49.",4,Easy,QL-017,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 25, 49?",4,Medium,QL-036,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14, 15, 21, 35?",3,Easy,QL-036,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 15?",0,Medium,QL-036,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 25, 49.",4,Hard,QL-017,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14, 15, 21, 35 are co-prime?",3,Easy,QL-019,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14?",0,Medium,QL-016,ES-004,CP-004
"How many pairs of numbers from 6, 10, 15 are co-prime?",0,Hard,QL-019,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 25, 49.",4,Easy,QL-017,ES-004,CP-004
Find the number of relatively prime pairs in the set.,3,Hard,QL-038,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Easy,QL-038,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14?",0,Easy,QL-036,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14, 15, 21, 35.",3,Easy,QL-018,ES-004,CP-004
Find the number of relatively prime pairs in the set.,4,Medium,QL-038,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Hard,QL-038,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 14?",0,Medium,QL-016,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14, 15, 21, 35.",3,Easy,QL-018,ES-004,CP-004
"How many pairs of numbers from 6, 10, 25, 49 are co-prime?",4,Medium,QL-019,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 15.",0,Easy,QL-017,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14?",0,Medium,QL-036,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Medium,QL-038,ES-004,CP-004
"How many pairs of numbers from 6, 10, 15 are co-prime?",0,Medium,QL-019,ES-004,CP-004
Count the pairs having HCF 1.,4,Hard,QL-037,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 14, 15, 21, 35.",3,Hard,QL-017,ES-004,CP-004
Count the pairs having HCF 1.,0,Easy,QL-037,ES-004,CP-004
"How many pairs of numbers from 6, 10, 15 are co-prime?",0,Hard,QL-019,ES-004,CP-004
"Count the pairs whose HCF is 1 in the set 6, 10, 25, 49.",4,Easy,QL-017,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14, 15, 21, 35 are co-prime?",3,Easy,QL-019,ES-004,CP-004
Find the number of relatively prime pairs in the set.,0,Easy,QL-038,ES-004,CP-004
Count the pairs having HCF 1.,0,Medium,QL-037,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 14, 15, 21, 35.",3,Medium,QL-018,ES-004,CP-004
"How many pairs of numbers from 6, 10, 25, 49 are co-prime?",4,Medium,QL-019,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 15.",0,Hard,QL-018,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14?",0,Easy,QL-036,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14, 15, 21, 35 are co-prime?",3,Easy,QL-019,ES-004,CP-004
"How many co-prime pairs can be formed from the set 6, 10, 25, 49?",4,Hard,QL-016,ES-004,CP-004
"Find the number of relatively prime pairs in 6, 10, 15.",0,Easy,QL-018,ES-004,CP-004
"How many co-prime pairs can be selected from 6, 10, 14?",0,Medium,QL-036,ES-004,CP-004
"How many pairs of numbers from 6, 10, 14, 15, 21, 35 are co-prime?",3,Easy,QL-019,ES-004,CP-004
"How many pairs of numbers from 6, 10, 25, 49 are co-prime?",4,Medium,QL-019,ES-004,CP-004
How many common factors do the consecutive integers 120 and 121 have?,1,Easy,QL-022,ES-005,CP-005
The HCF of two consecutive integers is:,1,Easy,QL-023,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Easy,QL-020,ES-005,CP-005
The common factors of 35 and 36 are:,1,Easy,QL-021,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Medium,QL-022,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Hard,QL-020,ES-005,CP-005
The common factors of 35 and 36 are:,1,Easy,QL-021,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Hard,QL-022,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Medium,QL-022,ES-005,CP-005
The common factors of 35 and 36 are:,1,Easy,QL-021,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Easy,QL-020,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Medium,QL-022,ES-005,CP-005
The common factors of 35 and 36 are:,1,Easy,QL-021,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Easy,QL-020,ES-005,CP-005
The HCF of two consecutive integers is:,1,Easy,QL-023,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Hard,QL-022,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Medium,QL-022,ES-005,CP-005
The HCF of two consecutive integers is:,1,Hard,QL-023,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Medium,QL-020,ES-005,CP-005
The common factors of 35 and 36 are:,1,Easy,QL-021,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Medium,QL-022,ES-005,CP-005
The HCF of two consecutive integers is:,1,Easy,QL-023,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Easy,QL-020,ES-005,CP-005
The common factors of 35 and 36 are:,1,Hard,QL-021,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Easy,QL-022,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
The common factors of 35 and 36 are:,1,Medium,QL-021,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Easy,QL-020,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Easy,QL-022,ES-005,CP-005
The common factors of 35 and 36 are:,1,Easy,QL-021,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Easy,QL-020,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Easy,QL-022,ES-005,CP-005
The common factors of 35 and 36 are:,1,Medium,QL-021,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Medium,QL-020,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Easy,QL-020,ES-005,CP-005
The common factors of 35 and 36 are:,1,Medium,QL-021,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Easy,QL-022,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Medium,QL-020,ES-005,CP-005
The common factors of 35 and 36 are:,1,Medium,QL-021,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Medium,QL-022,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Medium,QL-020,ES-005,CP-005
The common factors of 35 and 36 are:,1,Easy,QL-021,ES-005,CP-005
The HCF of two consecutive integers is:,1,Easy,QL-023,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Easy,QL-022,ES-005,CP-005
The common factors of 35 and 36 are:,1,Hard,QL-021,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Medium,QL-020,ES-005,CP-005
The HCF of two consecutive integers is:,1,Easy,QL-023,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Easy,QL-022,ES-005,CP-005
The common factors of 35 and 36 are:,1,Medium,QL-021,ES-005,CP-005
Find the HCF of two consecutive numbers 120 and 121.,1,Easy,QL-020,ES-005,CP-005
The HCF of two consecutive integers is:,1,Medium,QL-023,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Easy,QL-022,ES-005,CP-005
How many common factors do the consecutive integers 120 and 121 have?,1,Easy,QL-022,ES-005,CP-005
