question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
Identify the largest 37-digit number.,9999999999999999999999999999999999999,Medium,QL-047,ES-004,CP-004
Determine the smallest 32-digit number.,10000000000000000000000000000000,Easy,QL-044,ES-004,CP-004
Calculate the largest 19-digit number.,9999999999999999999,Easy,QL-049,ES-004,CP-004
Identify the least 14-digit number.,10000000000000,Medium,QL-073,ES-004,CP-004
A number contains exactly 25 digits. What is the largest such number?,9999999999999999999999999,Easy,QL-070,ES-004,CP-004
The largest 13-digit number is:,9999999999999,Hard,QL-066,ES-004,CP-004
What is the smallest 2-digit number?,10,Medium,QL-042,ES-004,CP-004
Calculate the largest 3-digit number.,999,Medium,QL-049,ES-004,CP-004
Find the least number having 24 digits.,100000000000000000000000,Easy,QL-071,ES-004,CP-004
Identify the largest 33-digit number.,999999999999999999999999999999999,Medium,QL-047,ES-004,CP-004
Identify the least 6-digit number.,100000,Hard,QL-073,ES-004,CP-004
Calculate the largest 39-digit number.,999999999999999999999999999999999999999,Medium,QL-049,ES-004,CP-004
Which is the smallest 20-digit number?,10000000000000000000,Hard,QL-067,ES-004,CP-004
The largest 5-digit number is:,99999,Medium,QL-066,ES-004,CP-004
Identify the least 18-digit number.,100000000000000000,Easy,QL-073,ES-004,CP-004
Which is the smallest 16-digit number?,1000000000000000,Easy,QL-067,ES-004,CP-004
Find the greatest number having 11 digits.,99999999999,Medium,QL-072,ES-004,CP-004
What is the smallest 2-digit number?,10,Easy,QL-042,ES-004,CP-004
What is the largest 13-digit number?,9999999999999,Hard,QL-043,ES-004,CP-004
Calculate the smallest 36-digit number.,100000000000000000000000000000000000,Medium,QL-048,ES-004,CP-004
Find the greatest number having 23 digits.,99999999999999999999999,Hard,QL-072,ES-004,CP-004
Identify the least 22-digit number.,1000000000000000000000,Easy,QL-073,ES-004,CP-004
Identify the greatest 17-digit number.,99999999999999999,Medium,QL-074,ES-004,CP-004
Determine the smallest 8-digit number.,10000000,Medium,QL-044,ES-004,CP-004
Which is the largest 3-digit number?,999,Easy,QL-068,ES-004,CP-004
Find the least number having 32 digits.,10000000000000000000000000000000,Easy,QL-071,ES-004,CP-004
Calculate the largest 11-digit number.,99999999999,Medium,QL-049,ES-004,CP-004
What is the smallest 10-digit number?,1000000000,Medium,QL-042,ES-004,CP-004
The largest 21-digit number is:,999999999999999999999,Easy,QL-066,ES-004,CP-004
Which is the smallest 28-digit number?,1000000000000000000000000000,Hard,QL-067,ES-004,CP-004
Calculate the largest 7-digit number.,9999999,Hard,QL-049,ES-004,CP-004
Identify the least 14-digit number.,10000000000000,Easy,QL-073,ES-004,CP-004
What is the largest 1-digit number?,9,Medium,QL-043,ES-004,CP-004
Find the smallest 16-digit number.,1000000000000000,Medium,QL-040,ES-004,CP-004
Which is the largest 19-digit number?,9999999999999999999,Medium,QL-068,ES-004,CP-004
What is the largest 13-digit number?,9999999999999,Medium,QL-043,ES-004,CP-004
Identify the smallest 10-digit number.,1000000000,Medium,QL-046,ES-004,CP-004
Which is the largest 35-digit number?,99999999999999999999999999999999999,Hard,QL-068,ES-004,CP-004
Calculate the smallest 24-digit number.,100000000000000000000000,Hard,QL-048,ES-004,CP-004
Identify the largest 9-digit number.,999999999,Easy,QL-047,ES-004,CP-004
What is the smallest 22-digit number?,1000000000000000000000,Easy,QL-042,ES-004,CP-004
Find the largest 31-digit number.,9999999999999999999999999999999,Easy,QL-041,ES-004,CP-004
Determine the smallest 28-digit number.,1000000000000000000000000000,Medium,QL-044,ES-004,CP-004
The largest 5-digit number is:,99999,Hard,QL-066,ES-004,CP-004
A number contains exactly 2 digits. What is the smallest such number?,10,Medium,QL-069,ES-004,CP-004
Identify the least 2-digit number.,10,Easy,QL-073,ES-004,CP-004
Identify the greatest 37-digit number.,9999999999999999999999999999999999999,Medium,QL-074,ES-004,CP-004
Find the least number having 24 digits.,100000000000000000000000,Easy,QL-071,ES-004,CP-004
Calculate the largest 27-digit number.,999999999999999999999999999,Medium,QL-049,ES-004,CP-004
Identify the least 30-digit number.,100000000000000000000000000000,Medium,QL-073,ES-004,CP-004
A number contains exactly 17 digits. What is the largest such number?,99999999999999999,Medium,QL-070,ES-004,CP-004
Find the smallest 28-digit number.,1000000000000000000000000000,Medium,QL-040,ES-004,CP-004
Find the greatest number having 39 digits.,999999999999999999999999999999999999999,Easy,QL-072,ES-004,CP-004
Identify the least 18-digit number.,100000000000000000,Hard,QL-073,ES-004,CP-004
A number contains exactly 29 digits. What is the largest such number?,99999999999999999999999999999,Easy,QL-070,ES-004,CP-004
Find the greatest number having 15 digits.,999999999999999,Easy,QL-072,ES-004,CP-004
Determine the smallest 28-digit number.,1000000000000000000000000000,Easy,QL-044,ES-004,CP-004
Identify the greatest 25-digit number.,9999999999999999999999999,Medium,QL-074,ES-004,CP-004
The smallest 38-digit number is:,10000000000000000000000000000000000000,Easy,QL-065,ES-004,CP-004
Calculate the largest 11-digit number.,99999999999,Easy,QL-049,ES-004,CP-004
Find the smallest 16-digit number.,1000000000000000,Medium,QL-040,ES-004,CP-004
What is the largest 37-digit number?,9999999999999999999999999999999999999,Hard,QL-043,ES-004,CP-004
A number contains exactly 18 digits. What is the smallest such number?,100000000000000000,Medium,QL-069,ES-004,CP-004
Which is the largest 31-digit number?,9999999999999999999999999999999,Easy,QL-068,ES-004,CP-004
Determine the smallest 4-digit number.,1000,Medium,QL-044,ES-004,CP-004
Calculate the smallest 20-digit number.,10000000000000000000,Easy,QL-048,ES-004,CP-004
Find the greatest number having 15 digits.,999999999999999,Hard,QL-072,ES-004,CP-004
The smallest 14-digit number is:,10000000000000,Hard,QL-065,ES-004,CP-004
A number contains exactly 1 digits. What is the largest such number?,9,Medium,QL-070,ES-004,CP-004
Determine the smallest 40-digit number.,1000000000000000000000000000000000000000,Medium,QL-044,ES-004,CP-004
Find the greatest number having 11 digits.,99999999999,Easy,QL-072,ES-004,CP-004
Identify the smallest 18-digit number.,100000000000000000,Medium,QL-046,ES-004,CP-004
Identify the greatest 21-digit number.,999999999999999999999,Easy,QL-074,ES-004,CP-004
Find the smallest 12-digit number.,100000000000,Medium,QL-040,ES-004,CP-004
Find the greatest number having 39 digits.,999999999999999999999999999999999999999,Medium,QL-072,ES-004,CP-004
A number contains exactly 1 digits. What is the largest such number?,9,Medium,QL-070,ES-004,CP-004
What is the smallest 14-digit number?,10000000000000,Hard,QL-042,ES-004,CP-004
Find the largest 39-digit number.,999999999999999999999999999999999999999,Medium,QL-041,ES-004,CP-004
Determine the smallest 12-digit number.,100000000000,Medium,QL-044,ES-004,CP-004
Identify the greatest 21-digit number.,999999999999999999999,Medium,QL-074,ES-004,CP-004
What is the smallest 26-digit number?,10000000000000000000000000,Easy,QL-042,ES-004,CP-004
Calculate the largest 11-digit number.,99999999999,Medium,QL-049,ES-004,CP-004
Find the least number having 8 digits.,10000000,Easy,QL-071,ES-004,CP-004
Identify the largest 25-digit number.,9999999999999999999999999,Easy,QL-047,ES-004,CP-004
A number contains exactly 22 digits. What is the smallest such number?,1000000000000000000000,Easy,QL-069,ES-004,CP-004
Identify the smallest 38-digit number.,10000000000000000000000000000000000000,Easy,QL-046,ES-004,CP-004
The largest 9-digit number is:,999999999,Hard,QL-066,ES-004,CP-004
Determine the smallest 20-digit number.,10000000000000000000,Medium,QL-044,ES-004,CP-004
Which is the largest 39-digit number?,999999999999999999999999999999999999999,Easy,QL-068,ES-004,CP-004
Identify the smallest 26-digit number.,10000000000000000000000000,Easy,QL-046,ES-004,CP-004
A number contains exactly 5 digits. What is the largest such number?,99999,Easy,QL-070,ES-004,CP-004
Find the smallest 16-digit number.,1000000000000000,Medium,QL-040,ES-004,CP-004
Find the largest 3-digit number.,999,Easy,QL-041,ES-004,CP-004
Identify the smallest 6-digit number.,100000,Hard,QL-046,ES-004,CP-004
Identify the greatest 1-digit number.,9,Easy,QL-074,ES-004,CP-004
Which is the largest 3-digit number?,999,Medium,QL-068,ES-004,CP-004
Calculate the smallest 32-digit number.,10000000000000000000000000000000,Easy,QL-048,ES-004,CP-004
Identify the largest 5-digit number.,99999,Medium,QL-047,ES-004,CP-004
Identify the least 10-digit number.,1000000000,Medium,QL-073,ES-004,CP-004
Determine the largest 39-digit number.,999999999999999999999999999999999999999,Hard,QL-045,ES-004,CP-004
Find the least number having 36 digits.,100000000000000000000000000000000000,Hard,QL-071,ES-004,CP-004
Identify the largest 25-digit number.,9999999999999999999999999,Medium,QL-047,ES-004,CP-004
A number contains exactly 30 digits. What is the smallest such number?,100000000000000000000000000000,Easy,QL-069,ES-004,CP-004
Find the largest 27-digit number.,999999999999999999999999999,Medium,QL-041,ES-004,CP-004
Find the least number having 40 digits.,1000000000000000000000000000000000000000,Medium,QL-071,ES-004,CP-004
Calculate the smallest 32-digit number.,10000000000000000000000000000000,Medium,QL-048,ES-004,CP-004
Which is the largest 11-digit number?,99999999999,Medium,QL-068,ES-004,CP-004
What is the smallest 10-digit number?,1000000000,Medium,QL-042,ES-004,CP-004
The largest 13-digit number is:,9999999999999,Easy,QL-066,ES-004,CP-004
Determine the smallest 12-digit number.,100000000000,Easy,QL-044,ES-004,CP-004
Find the greatest number having 39 digits.,999999999999999999999999999999999999999,Easy,QL-072,ES-004,CP-004
Identify the least 30-digit number.,100000000000000000000000000000,Medium,QL-073,ES-004,CP-004
The largest 25-digit number is:,9999999999999999999999999,Hard,QL-066,ES-004,CP-004
Which is the smallest 40-digit number?,1000000000000000000000000000000000000000,Medium,QL-067,ES-004,CP-004
Which is the largest 27-digit number?,999999999999999999999999999,Hard,QL-068,ES-004,CP-004
Identify the largest 29-digit number.,99999999999999999999999999999,Medium,QL-047,ES-004,CP-004
The smallest 2-digit number is:,10,Medium,QL-065,ES-004,CP-004
Determine the largest 27-digit number.,999999999999999999999999999,Easy,QL-045,ES-004,CP-004
Determine the smallest 40-digit number.,1000000000000000000000000000000000000000,Easy,QL-044,ES-004,CP-004
Identify the greatest 1-digit number.,9,Medium,QL-074,ES-004,CP-004
Identify the smallest 30-digit number.,100000000000000000000000000000,Medium,QL-046,ES-004,CP-004
Find the largest 23-digit number.,99999999999999999999999,Easy,QL-041,ES-004,CP-004
Calculate the smallest 28-digit number.,1000000000000000000000000000,Easy,QL-048,ES-004,CP-004
Identify the greatest 13-digit number.,9999999999999,Medium,QL-074,ES-004,CP-004
What is the smallest 26-digit number?,10000000000000000000000000,Easy,QL-042,ES-004,CP-004
Determine the largest 11-digit number.,99999999999,Easy,QL-045,ES-004,CP-004
Find the smallest 16-digit number.,1000000000000000,Medium,QL-040,ES-004,CP-004
Identify the largest 5-digit number.,99999,Easy,QL-047,ES-004,CP-004
The smallest 26-digit number is:,10000000000000000000000000,Hard,QL-065,ES-004,CP-004
Which is the largest 15-digit number?,999999999999999,Medium,QL-068,ES-004,CP-004
Calculate the smallest 20-digit number.,10000000000000000000,Hard,QL-048,ES-004,CP-004
What is the largest 9-digit number?,999999999,Easy,QL-043,ES-004,CP-004
The smallest 22-digit number is:,1000000000000000000000,Medium,QL-065,ES-004,CP-004
Calculate the largest 35-digit number.,99999999999999999999999999999999999,Easy,QL-049,ES-004,CP-004
Determine the smallest 8-digit number.,10000000,Easy,QL-044,ES-004,CP-004
What is the smallest 30-digit number?,100000000000000000000000000000,Easy,QL-042,ES-004,CP-004
What is the largest 25-digit number?,9999999999999999999999999,Medium,QL-043,ES-004,CP-004
Which is the smallest 4-digit number?,1000,Easy,QL-067,ES-004,CP-004
Find the largest 31-digit number.,9999999999999999999999999999999,Medium,QL-041,ES-004,CP-004
Identify the smallest 10-digit number.,1000000000,Easy,QL-046,ES-004,CP-004
Identify the largest 21-digit number.,999999999999999999999,Medium,QL-047,ES-004,CP-004
Find the least number having 24 digits.,100000000000000000000000,Hard,QL-071,ES-004,CP-004
Determine the largest 19-digit number.,9999999999999999999,Medium,QL-045,ES-004,CP-004
A number contains exactly 38 digits. What is the smallest such number?,10000000000000000000000000000000000000,Hard,QL-069,ES-004,CP-004
Identify the largest 25-digit number.,9999999999999999999999999,Easy,QL-047,ES-004,CP-004
What is the largest 1-digit number?,9,Easy,QL-043,ES-004,CP-004
The smallest 6-digit number is:,100000,Easy,QL-065,ES-004,CP-004
Determine the largest 39-digit number.,999999999999999999999999999999999999999,Hard,QL-045,ES-004,CP-004
Which is the smallest 4-digit number?,1000,Medium,QL-067,ES-004,CP-004
The largest 5-digit number is:,99999,Easy,QL-066,ES-004,CP-004
A number contains exactly 18 digits. What is the smallest such number?,100000000000000000,Easy,QL-069,ES-004,CP-004
Calculate the largest 3-digit number.,999,Hard,QL-049,ES-004,CP-004
Calculate the smallest 40-digit number.,1000000000000000000000000000000000000000,Hard,QL-048,ES-004,CP-004
Identify the greatest 33-digit number.,999999999999999999999999999999999,Medium,QL-074,ES-004,CP-004
What is the smallest 38-digit number?,10000000000000000000000000000000000000,Medium,QL-042,ES-004,CP-004
Calculate the smallest 28-digit number.,1000000000000000000000000000,Medium,QL-048,ES-004,CP-004
Find the largest 15-digit number.,999999999999999,Hard,QL-041,ES-004,CP-004
What is the smallest 6-digit number?,100000,Easy,QL-042,ES-004,CP-004
A number contains exactly 25 digits. What is the largest such number?,9999999999999999999999999,Easy,QL-070,ES-004,CP-004
Which is the smallest 8-digit number?,10000000,Easy,QL-067,ES-004,CP-004
Find the greatest number having 27 digits.,999999999999999999999999999,Easy,QL-072,ES-004,CP-004
Identify the smallest 26-digit number.,10000000000000000000000000,Easy,QL-046,ES-004,CP-004
A number contains exactly 29 digits. What is the largest such number?,99999999999999999999999999999,Hard,QL-070,ES-004,CP-004
Find the smallest 20-digit number.,10000000000000000000,Hard,QL-040,ES-004,CP-004
Calculate the largest 39-digit number.,999999999999999999999999999999999999999,Medium,QL-049,ES-004,CP-004
Calculate the largest 15-digit number.,999999999999999,Medium,QL-049,ES-004,CP-004
Find the smallest 12-digit number.,100000000000,Medium,QL-040,ES-004,CP-004
The largest 1-digit number is:,9,Easy,QL-066,ES-004,CP-004
Identify the least 30-digit number.,100000000000000000000000000000,Medium,QL-073,ES-004,CP-004
Find the greatest number having 19 digits.,9999999999999999999,Easy,QL-072,ES-004,CP-004
Find the least number having 8 digits.,10000000,Hard,QL-071,ES-004,CP-004
The largest 21-digit number is:,999999999999999999999,Easy,QL-066,ES-004,CP-004
What is the smallest 10-digit number?,1000000000,Easy,QL-042,ES-004,CP-004
Find the largest 31-digit number.,9999999999999999999999999999999,Hard,QL-041,ES-004,CP-004
Find the least number having 12 digits.,100000000000,Easy,QL-071,ES-004,CP-004
The smallest 34-digit number is:,1000000000000000000000000000000000,Easy,QL-065,ES-004,CP-004
Identify the largest 21-digit number.,999999999999999999999,Easy,QL-047,ES-004,CP-004
Determine the smallest 16-digit number.,1000000000000000,Hard,QL-044,ES-004,CP-004
Calculate the largest 19-digit number.,9999999999999999999,Hard,QL-049,ES-004,CP-004
Identify the smallest 22-digit number.,1000000000000000000000,Easy,QL-046,ES-004,CP-004
What is the largest 17-digit number?,99999999999999999,Easy,QL-043,ES-004,CP-004
Calculate the smallest 20-digit number.,10000000000000000000,Medium,QL-048,ES-004,CP-004
Determine the largest 15-digit number.,999999999999999,Hard,QL-045,ES-004,CP-004
What is the smallest 18-digit number?,100000000000000000,Medium,QL-042,ES-004,CP-004
Identify the greatest 29-digit number.,99999999999999999999999999999,Easy,QL-074,ES-004,CP-004
What is the largest 29-digit number?,99999999999999999999999999999,Hard,QL-043,ES-004,CP-004
What is the smallest 18-digit number?,100000000000000000,Medium,QL-042,ES-004,CP-004
Find the largest 27-digit number.,999999999999999999999999999,Medium,QL-041,ES-004,CP-004
Determine the smallest 8-digit number.,10000000,Easy,QL-044,ES-004,CP-004
The largest 1-digit number is:,9,Medium,QL-066,ES-004,CP-004
Identify the least 38-digit number.,10000000000000000000000000000000000000,Hard,QL-073,ES-004,CP-004
Which is the largest 39-digit number?,999999999999999999999999999999999999999,Easy,QL-068,ES-004,CP-004
Determine the smallest 4-digit number.,1000,Hard,QL-044,ES-004,CP-004
What is the largest 37-digit number?,9999999999999999999999999999999999999,Easy,QL-043,ES-004,CP-004
Identify the smallest 2-digit number.,10,Medium,QL-046,ES-004,CP-004
Determine the smallest 8-digit number.,10000000,Hard,QL-044,ES-004,CP-004
Find the greatest number having 27 digits.,999999999999999999999999999,Easy,QL-072,ES-004,CP-004
Identify the smallest 18-digit number.,100000000000000000,Hard,QL-046,ES-004,CP-004
