canonicalProblemId,questionId,difficulty,questionLanguageId,explanationStyleId,stem,answer,explanation
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:79,Easy,QL-011,ES-003,"The LCM of 12 and a number x is 60. If x belongs to 8, 18, 20 and 25, find x.",20,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(12, 8)=24\ \times\\18: \operatorname{LCM}(12, 18)=36\ \times\\20: \operatorname{LCM}(12, 20)=60\ \checkmark\\25: \operatorname{LCM}(12, 25)=300\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 20."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:80,Easy,QL-011,ES-003,"The LCM of 12 and a number x is 60. If x belongs to 8, 18, 20 and 25, find x.",20,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(12, 8)=24\ \times\\18: \operatorname{LCM}(12, 18)=36\ \times\\20: \operatorname{LCM}(12, 20)=60\ \checkmark\\25: \operatorname{LCM}(12, 25)=300\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 20."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:81,Medium,QL-012,ES-003,"The LCM of 18 and x is 90. If x lies between 40 and 50, find x.",45,"The required value must make the LCM equal to 90.

Check each permitted value.

30: \operatorname{LCM}(18, 30)=90\ \times\\36: \operatorname{LCM}(18, 36)=36\ \times\\45: \operatorname{LCM}(18, 45)=90\ \checkmark\\54: \operatorname{LCM}(18, 54)=54\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 45."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:82,Easy,QL-013,ES-003,"The LCM of 20 and x is 60. If x is divisible by 6, find x.",12,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(20, 8)=40\ \times\\12: \operatorname{LCM}(20, 12)=60\ \checkmark\\25: \operatorname{LCM}(20, 25)=100\ \times\\40: \operatorname{LCM}(20, 40)=40\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 12."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:83,Hard,QL-014,ES-003,"The LCM of 24 and x is 120. If x is an even number less than 60, find x.",40,"The required value must make the LCM equal to 120.

Check each permitted value.

16: \operatorname{LCM}(24, 16)=48\ \times\\25: \operatorname{LCM}(24, 25)=600\ \times\\40: \operatorname{LCM}(24, 40)=120\ \checkmark\\80: \operatorname{LCM}(24, 80)=240\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 40."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:84,Medium,QL-011,ES-003,"The LCM of 12 and a number x is 60. If x belongs to 8, 18, 20 and 25, find x.",20,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(12, 8)=24\ \times\\18: \operatorname{LCM}(12, 18)=36\ \times\\20: \operatorname{LCM}(12, 20)=60\ \checkmark\\25: \operatorname{LCM}(12, 25)=300\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 20."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:85,Medium,QL-012,ES-003,"The LCM of 18 and x is 90. If x lies between 40 and 50, find x.",45,"The required value must make the LCM equal to 90.

Check each permitted value.

30: \operatorname{LCM}(18, 30)=90\ \times\\36: \operatorname{LCM}(18, 36)=36\ \times\\45: \operatorname{LCM}(18, 45)=90\ \checkmark\\54: \operatorname{LCM}(18, 54)=54\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 45."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:86,Hard,QL-013,ES-003,"The LCM of 20 and x is 60. If x is divisible by 6, find x.",12,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(20, 8)=40\ \times\\12: \operatorname{LCM}(20, 12)=60\ \checkmark\\25: \operatorname{LCM}(20, 25)=100\ \times\\40: \operatorname{LCM}(20, 40)=40\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 12."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:87,Medium,QL-014,ES-003,"The LCM of 24 and x is 120. If x is an even number less than 60, find x.",40,"The required value must make the LCM equal to 120.

Check each permitted value.

16: \operatorname{LCM}(24, 16)=48\ \times\\25: \operatorname{LCM}(24, 25)=600\ \times\\40: \operatorname{LCM}(24, 40)=120\ \checkmark\\80: \operatorname{LCM}(24, 80)=240\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 40."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:88,Medium,QL-011,ES-003,"The LCM of 12 and a number x is 60. If x belongs to 8, 18, 20 and 25, find x.",20,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(12, 8)=24\ \times\\18: \operatorname{LCM}(12, 18)=36\ \times\\20: \operatorname{LCM}(12, 20)=60\ \checkmark\\25: \operatorname{LCM}(12, 25)=300\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 20."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:89,Easy,QL-012,ES-003,"The LCM of 18 and x is 90. If x lies between 40 and 50, find x.",45,"The required value must make the LCM equal to 90.

Check each permitted value.

30: \operatorname{LCM}(18, 30)=90\ \times\\36: \operatorname{LCM}(18, 36)=36\ \times\\45: \operatorname{LCM}(18, 45)=90\ \checkmark\\54: \operatorname{LCM}(18, 54)=54\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 45."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:90,Easy,QL-014,ES-003,"The LCM of 24 and x is 120. If x is an even number less than 60, find x.",40,"The required value must make the LCM equal to 120.

Check each permitted value.

16: \operatorname{LCM}(24, 16)=48\ \times\\25: \operatorname{LCM}(24, 25)=600\ \times\\40: \operatorname{LCM}(24, 40)=120\ \checkmark\\80: \operatorname{LCM}(24, 80)=240\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 40."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:91,Hard,QL-013,ES-003,"The LCM of 20 and x is 60. If x is divisible by 6, find x.",12,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(20, 8)=40\ \times\\12: \operatorname{LCM}(20, 12)=60\ \checkmark\\25: \operatorname{LCM}(20, 25)=100\ \times\\40: \operatorname{LCM}(20, 40)=40\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 12."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:92,Medium,QL-012,ES-003,"The LCM of 18 and x is 90. If x lies between 40 and 50, find x.",45,"The required value must make the LCM equal to 90.

Check each permitted value.

30: \operatorname{LCM}(18, 30)=90\ \times\\36: \operatorname{LCM}(18, 36)=36\ \times\\45: \operatorname{LCM}(18, 45)=90\ \checkmark\\54: \operatorname{LCM}(18, 54)=54\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 45."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:93,Medium,QL-011,ES-003,"The LCM of 12 and a number x is 60. If x belongs to 8, 18, 20 and 25, find x.",20,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(12, 8)=24\ \times\\18: \operatorname{LCM}(12, 18)=36\ \times\\20: \operatorname{LCM}(12, 20)=60\ \checkmark\\25: \operatorname{LCM}(12, 25)=300\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 20."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:94,Hard,QL-014,ES-003,"The LCM of 24 and x is 120. If x is an even number less than 60, find x.",40,"The required value must make the LCM equal to 120.

Check each permitted value.

16: \operatorname{LCM}(24, 16)=48\ \times\\25: \operatorname{LCM}(24, 25)=600\ \times\\40: \operatorname{LCM}(24, 40)=120\ \checkmark\\80: \operatorname{LCM}(24, 80)=240\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 40."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:95,Medium,QL-013,ES-003,"The LCM of 20 and x is 60. If x is divisible by 6, find x.",12,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(20, 8)=40\ \times\\12: \operatorname{LCM}(20, 12)=60\ \checkmark\\25: \operatorname{LCM}(20, 25)=100\ \times\\40: \operatorname{LCM}(20, 40)=40\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 12."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:96,Easy,QL-012,ES-003,"The LCM of 18 and x is 90. If x lies between 40 and 50, find x.",45,"The required value must make the LCM equal to 90.

Check each permitted value.

30: \operatorname{LCM}(18, 30)=90\ \times\\36: \operatorname{LCM}(18, 36)=36\ \times\\45: \operatorname{LCM}(18, 45)=90\ \checkmark\\54: \operatorname{LCM}(18, 54)=54\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 45."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:97,Easy,QL-011,ES-003,"The LCM of 12 and a number x is 60. If x belongs to 8, 18, 20 and 25, find x.",20,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(12, 8)=24\ \times\\18: \operatorname{LCM}(12, 18)=36\ \times\\20: \operatorname{LCM}(12, 20)=60\ \checkmark\\25: \operatorname{LCM}(12, 25)=300\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 20."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:98,Easy,QL-014,ES-003,"The LCM of 24 and x is 120. If x is an even number less than 60, find x.",40,"The required value must make the LCM equal to 120.

Check each permitted value.

16: \operatorname{LCM}(24, 16)=48\ \times\\25: \operatorname{LCM}(24, 25)=600\ \times\\40: \operatorname{LCM}(24, 40)=120\ \checkmark\\80: \operatorname{LCM}(24, 80)=240\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 40."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:99,Medium,QL-013,ES-003,"The LCM of 20 and x is 60. If x is divisible by 6, find x.",12,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(20, 8)=40\ \times\\12: \operatorname{LCM}(20, 12)=60\ \checkmark\\25: \operatorname{LCM}(20, 25)=100\ \times\\40: \operatorname{LCM}(20, 40)=40\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 12."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:100,Easy,QL-014,ES-003,"The LCM of 24 and x is 120. If x is an even number less than 60, find x.",40,"The required value must make the LCM equal to 120.

Check each permitted value.

16: \operatorname{LCM}(24, 16)=48\ \times\\25: \operatorname{LCM}(24, 25)=600\ \times\\40: \operatorname{LCM}(24, 40)=120\ \checkmark\\80: \operatorname{LCM}(24, 80)=240\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 40."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:101,Medium,QL-013,ES-003,"The LCM of 20 and x is 60. If x is divisible by 6, find x.",12,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(20, 8)=40\ \times\\12: \operatorname{LCM}(20, 12)=60\ \checkmark\\25: \operatorname{LCM}(20, 25)=100\ \times\\40: \operatorname{LCM}(20, 40)=40\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 12."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:102,Hard,QL-012,ES-003,"The LCM of 18 and x is 90. If x lies between 40 and 50, find x.",45,"The required value must make the LCM equal to 90.

Check each permitted value.

30: \operatorname{LCM}(18, 30)=90\ \times\\36: \operatorname{LCM}(18, 36)=36\ \times\\45: \operatorname{LCM}(18, 45)=90\ \checkmark\\54: \operatorname{LCM}(18, 54)=54\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 45."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:103,Hard,QL-011,ES-003,"The LCM of 12 and a number x is 60. If x belongs to 8, 18, 20 and 25, find x.",20,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(12, 8)=24\ \times\\18: \operatorname{LCM}(12, 18)=36\ \times\\20: \operatorname{LCM}(12, 20)=60\ \checkmark\\25: \operatorname{LCM}(12, 25)=300\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 20."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:104,Easy,QL-014,ES-003,"The LCM of 24 and x is 120. If x is an even number less than 60, find x.",40,"The required value must make the LCM equal to 120.

Check each permitted value.

16: \operatorname{LCM}(24, 16)=48\ \times\\25: \operatorname{LCM}(24, 25)=600\ \times\\40: \operatorname{LCM}(24, 40)=120\ \checkmark\\80: \operatorname{LCM}(24, 80)=240\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 40."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:105,Easy,QL-013,ES-003,"The LCM of 20 and x is 60. If x is divisible by 6, find x.",12,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(20, 8)=40\ \times\\12: \operatorname{LCM}(20, 12)=60\ \checkmark\\25: \operatorname{LCM}(20, 25)=100\ \times\\40: \operatorname{LCM}(20, 40)=40\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 12."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:106,Medium,QL-012,ES-003,"The LCM of 18 and x is 90. If x lies between 40 and 50, find x.",45,"The required value must make the LCM equal to 90.

Check each permitted value.

30: \operatorname{LCM}(18, 30)=90\ \times\\36: \operatorname{LCM}(18, 36)=36\ \times\\45: \operatorname{LCM}(18, 45)=90\ \checkmark\\54: \operatorname{LCM}(18, 54)=54\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 45."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:107,Medium,QL-011,ES-003,"The LCM of 12 and a number x is 60. If x belongs to 8, 18, 20 and 25, find x.",20,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(12, 8)=24\ \times\\18: \operatorname{LCM}(12, 18)=36\ \times\\20: \operatorname{LCM}(12, 20)=60\ \checkmark\\25: \operatorname{LCM}(12, 25)=300\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 20."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:108,Easy,QL-014,ES-003,"The LCM of 24 and x is 120. If x is an even number less than 60, find x.",40,"The required value must make the LCM equal to 120.

Check each permitted value.

16: \operatorname{LCM}(24, 16)=48\ \times\\25: \operatorname{LCM}(24, 25)=600\ \times\\40: \operatorname{LCM}(24, 40)=120\ \checkmark\\80: \operatorname{LCM}(24, 80)=240\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 40."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:109,Hard,QL-013,ES-003,"The LCM of 20 and x is 60. If x is divisible by 6, find x.",12,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(20, 8)=40\ \times\\12: \operatorname{LCM}(20, 12)=60\ \checkmark\\25: \operatorname{LCM}(20, 25)=100\ \times\\40: \operatorname{LCM}(20, 40)=40\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 12."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:110,Hard,QL-011,ES-003,"The LCM of 12 and a number x is 60. If x belongs to 8, 18, 20 and 25, find x.",20,"The required value must make the LCM equal to 60.

Check each permitted value.

8: \operatorname{LCM}(12, 8)=24\ \times\\18: \operatorname{LCM}(12, 18)=36\ \times\\20: \operatorname{LCM}(12, 20)=60\ \checkmark\\25: \operatorname{LCM}(12, 25)=300\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 20."
CP-003,NS-LCM-001:CP-003:ns-lcm-001-human-review:CP-003:111,Medium,QL-012,ES-003,"The LCM of 18 and x is 90. If x lies between 40 and 50, find x.",45,"The required value must make the LCM equal to 90.

Check each permitted value.

30: \operatorname{LCM}(18, 30)=90\ \times\\36: \operatorname{LCM}(18, 36)=36\ \times\\45: \operatorname{LCM}(18, 45)=90\ \checkmark\\54: \operatorname{LCM}(18, 54)=54\ \times

Reject the values that do not produce the required LCM.

Only one value satisfies all conditions.

Hence x = 45."
