"questionId","qlId","difficulty","context","detailMode","methodFamily","engineVersion","explanationText","explanationLinesJson","approval","reviewerNotes","status"
"CSV-001-0138","PCT-QL-217","Easy","area","standard","UNIT_VALUE","eev2-v1","We will first connect the known percentage of the area with the required percentage. | The question gives 20% of the area as 2,000 square metres. | Because 20% of the area has 20 equal 1% parts, divide 2,000 square metres by 20. | $$1\% = 2,000\text{ square metres} \div 20 = 100\text{ square metres}$$ | The percentage we still need is 25%. | Because 1% is known, multiply its value by 25 to get 25% of the area. | $$25\% = 100\text{ square metres} \times 25 = 2,500\text{ square metres}$$ | Therefore, 25% of the area represents 2,500 square metres.","[""We will first connect the known percentage of the area with the required percentage."",""The question gives 20% of the area as 2,000 square metres."",""Because 20% of the area has 20 equal 1% parts, divide 2,000 square metres by 20. | $$1\\% = 2,000\\text{ square metres} \\div 20 = 100\\text{ square metres}$$"",""The percentage we still need is 25%."",""Because 1% is known, multiply its value by 25 to get 25% of the area. | $$25\\% = 100\\text{ square metres} \\times 25 = 2,500\\text{ square metres}$$"",""Therefore, 25% of the area represents 2,500 square metres.""]","","","PENDING_REVIEW"
"CSV-001-0139","PCT-QL-317","Easy","weight","standard","UNIT_VALUE","eev2-v1","We know one percentage of the weight and need another. | We know that 25% of the weight is 50 kilograms. | Because 25% of the weight has 25 equal 1% parts, divide 50 kilograms by 25. | $$1\% = 50\text{ kilograms} \div 25 = 2\text{ kilograms}$$ | The required share is 20% of the weight. | Because 1% is known, multiply its value by 20 to get 20% of the weight. | $$20\% = 2\text{ kilograms} \times 20 = 40\text{ kilograms}$$ | This means the required weight count is 40 kilograms.","[""We know one percentage of the weight and need another."",""We know that 25% of the weight is 50 kilograms."",""Because 25% of the weight has 25 equal 1% parts, divide 50 kilograms by 25. | $$1\\% = 50\\text{ kilograms} \\div 25 = 2\\text{ kilograms}$$"",""The required share is 20% of the weight."",""Because 1% is known, multiply its value by 20 to get 20% of the weight. | $$20\\% = 2\\text{ kilograms} \\times 20 = 40\\text{ kilograms}$$"",""This means the required weight count is 40 kilograms.""]","","","PENDING_REVIEW"
"CSV-001-0140","PCT-QL-417","Easy","volume","standard","UNIT_VALUE","eev2-v1","We will first connect the known percentage of the volume with the required percentage. | 25% of the volume equals 125 litres. | Because 25% of the volume has 25 equal 1% parts, divide 125 litres by 25. | $$1\% = 125\text{ litres} \div 25 = 5\text{ litres}$$ | Now we need 20% of the volume. | Because 1% is known, multiply its value by 20 to get 20% of the volume. | $$20\% = 5\text{ litres} \times 20 = 100\text{ litres}$$ | Therefore, 20% of the volume represents 100 litres.","[""We will first connect the known percentage of the volume with the required percentage."",""25% of the volume equals 125 litres."",""Because 25% of the volume has 25 equal 1% parts, divide 125 litres by 25. | $$1\\% = 125\\text{ litres} \\div 25 = 5\\text{ litres}$$"",""Now we need 20% of the volume."",""Because 1% is known, multiply its value by 20 to get 20% of the volume. | $$20\\% = 5\\text{ litres} \\times 20 = 100\\text{ litres}$$"",""Therefore, 20% of the volume represents 100 litres.""]","","","PENDING_REVIEW"
"CSV-001-0141","PCT-QL-017","Medium","production","detailed","UNIT_VALUE","eev2-v1","We are finding a new percentage of the production. | The question gives 37.5% of the production as 375 units. | Because 37.5% has 37.5 equal parts, dividing 375 units by 37.5 gives 1% of the production. | $$1\% = 375\text{ units} \div 37.5 = 10\text{ units}$$ | Next, use the 1% value to find 12.5% of the production. | Since 1% is one part, multiply its value by 12.5 to get 12.5% of the production. | $$12.5\% = 10\text{ units} \times 12.5 = 125\text{ units}$$ | Going back to 37.5% reproduces the given 375 units. | $$10\text{ units} \times 37.5 = 375\text{ units}$$ | So 12.5% of the production is 125 units.","[""We are finding a new percentage of the production."",""The question gives 37.5% of the production as 375 units."",""Because 37.5% has 37.5 equal parts, dividing 375 units by 37.5 gives 1% of the production. | $$1\\% = 375\\text{ units} \\div 37.5 = 10\\text{ units}$$"",""Next, use the 1% value to find 12.5% of the production."",""Since 1% is one part, multiply its value by 12.5 to get 12.5% of the production. | $$12.5\\% = 10\\text{ units} \\times 12.5 = 125\\text{ units}$$"",""Going back to 37.5% reproduces the given 375 units. | $$10\\text{ units} \\times 37.5 = 375\\text{ units}$$"",""So 12.5% of the production is 125 units.""]","","","PENDING_REVIEW"
"CSV-001-0142","PCT-QL-117","Medium","population","detailed","UNIT_VALUE","eev2-v1","We can see that both percentage values belong to the population. | 250 people is the value of 12.5% of the population. | Because 12.5% has 12.5 equal parts, dividing 250 people by 12.5 gives 1% of the population. | $$1\% = 250\text{ people} \div 12.5 = 20\text{ people}$$ | The question asks for 37.5% of the population. | Since 1% is one part, multiply its value by 37.5 to get 37.5% of the population. | $$37.5\% = 20\text{ people} \times 37.5 = 750\text{ people}$$ | Check: multiplying the 1% value by 12.5 returns 250 people. | $$20\text{ people} \times 12.5 = 250\text{ people}$$ | This means the required population count is 750 people.","[""We can see that both percentage values belong to the population."",""250 people is the value of 12.5% of the population."",""Because 12.5% has 12.5 equal parts, dividing 250 people by 12.5 gives 1% of the population. | $$1\\% = 250\\text{ people} \\div 12.5 = 20\\text{ people}$$"",""The question asks for 37.5% of the population."",""Since 1% is one part, multiply its value by 37.5 to get 37.5% of the population. | $$37.5\\% = 20\\text{ people} \\times 37.5 = 750\\text{ people}$$"",""Check: multiplying the 1% value by 12.5 returns 250 people. | $$20\\text{ people} \\times 12.5 = 250\\text{ people}$$"",""This means the required population count is 750 people.""]","","","PENDING_REVIEW"
"CSV-001-0143","PCT-QL-217","Medium","marks","detailed","UNIT_VALUE","eev2-v1","We are finding a new percentage of the marks. | 12.5% of the marks equals 125 marks. | Because 12.5% has 12.5 equal parts, dividing 125 marks by 12.5 gives 1% of the marks. | $$1\% = 125\text{ marks} \div 12.5 = 10\text{ marks}$$ | Now we need 37.5% of the marks. | Since 1% is one part, multiply its value by 37.5 to get 37.5% of the marks. | $$37.5\% = 10\text{ marks} \times 37.5 = 375\text{ marks}$$ | To verify it, use the 1% value 12.5 times and get 125 marks. | $$10\text{ marks} \times 12.5 = 125\text{ marks}$$ | Therefore, 37.5% of the marks represents 375 marks.","[""We are finding a new percentage of the marks."",""12.5% of the marks equals 125 marks."",""Because 12.5% has 12.5 equal parts, dividing 125 marks by 12.5 gives 1% of the marks. | $$1\\% = 125\\text{ marks} \\div 12.5 = 10\\text{ marks}$$"",""Now we need 37.5% of the marks."",""Since 1% is one part, multiply its value by 37.5 to get 37.5% of the marks. | $$37.5\\% = 10\\text{ marks} \\times 37.5 = 375\\text{ marks}$$"",""To verify it, use the 1% value 12.5 times and get 125 marks. | $$10\\text{ marks} \\times 12.5 = 125\\text{ marks}$$"",""Therefore, 37.5% of the marks represents 375 marks.""]","","","PENDING_REVIEW"
"CSV-001-0144","PCT-QL-317","Medium","number","detailed","UNIT_VALUE","eev2-v1","We can use the known percentage of the number to find the required one. | Start with the given relation: 15% of the number is 375. | Because 15% has 15 equal parts, dividing 375 by 15 gives 1% of the number. | $$1\% = 375 \div 15 = 25$$ | The required share is 45% of the number. | Since 1% is one part, multiply its value by 45 to get 45% of the number. | $$45\% = 25 \times 45 = 1,125$$ | A quick check gives the original 15% value, 375. | $$25 \times 15 = 375$$ | So the answer is 1,125.","[""We can use the known percentage of the number to find the required one."",""Start with the given relation: 15% of the number is 375."",""Because 15% has 15 equal parts, dividing 375 by 15 gives 1% of the number. | $$1\\% = 375 \\div 15 = 25$$"",""The required share is 45% of the number."",""Since 1% is one part, multiply its value by 45 to get 45% of the number. | $$45\\% = 25 \\times 45 = 1,125$$"",""A quick check gives the original 15% value, 375. | $$25 \\times 15 = 375$$"",""So the answer is 1,125.""]","","","PENDING_REVIEW"
"CSV-001-0145","PCT-QL-417","Medium","monthly salary","detailed","UNIT_VALUE","eev2-v1","We will first connect the known percentage of the monthly salary with the required percentage. | 45% of the monthly salary equals ₹45,000. | Because 45% has 45 equal parts, dividing ₹45,000 by 45 gives 1% of the monthly salary. | $$1\% = \text{₹}45,000 \div 45 = \text{₹}1,000$$ | Now we need 15% of the monthly salary. | Since 1% is one part, multiply its value by 15 to get 15% of the monthly salary. | $$15\% = \text{₹}1,000 \times 15 = \text{₹}15,000$$ | To verify it, use the 1% value 45 times and get ₹45,000. | $$\text{₹}1,000 \times 45 = \text{₹}45,000$$ | Therefore, 15% of the monthly salary is ₹15,000.","[""We will first connect the known percentage of the monthly salary with the required percentage."",""45% of the monthly salary equals ₹45,000."",""Because 45% has 45 equal parts, dividing ₹45,000 by 45 gives 1% of the monthly salary. | $$1\\% = \\text{₹}45,000 \\div 45 = \\text{₹}1,000$$"",""Now we need 15% of the monthly salary."",""Since 1% is one part, multiply its value by 15 to get 15% of the monthly salary. | $$15\\% = \\text{₹}1,000 \\times 15 = \\text{₹}15,000$$"",""To verify it, use the 1% value 45 times and get ₹45,000. | $$\\text{₹}1,000 \\times 45 = \\text{₹}45,000$$"",""Therefore, 15% of the monthly salary is ₹15,000.""]","","","PENDING_REVIEW"
"CSV-001-0146","PCT-QL-017","Hard","annual income","detailed","UNIT_VALUE","eev2-v1","We can see that both percentage values belong to the annual income. | ₹2,00,050 is the value of 100% of the annual income. | Because 100% has 100 equal parts, dividing ₹2,00,050 by 100 gives 1% of the annual income. | $$1\% = \text{₹}2,00,050 \div 100 = \text{₹}2,000.5$$ | The question asks for 1% of the annual income. | Since 1% is one part, multiply its value by 1 to get 1% of the annual income. | $$1\% = \text{₹}2,000.5 \times 1 = \text{₹}2,000.5$$ | Check: multiplying the 1% value by 100 returns ₹2,00,050. | $$\text{₹}2,000.5 \times 100 = \text{₹}2,00,050$$ | This means 1% of the annual income comes to ₹2,000.5.","[""We can see that both percentage values belong to the annual income."",""₹2,00,050 is the value of 100% of the annual income."",""Because 100% has 100 equal parts, dividing ₹2,00,050 by 100 gives 1% of the annual income. | $$1\\% = \\text{₹}2,00,050 \\div 100 = \\text{₹}2,000.5$$"",""The question asks for 1% of the annual income."",""Since 1% is one part, multiply its value by 1 to get 1% of the annual income. | $$1\\% = \\text{₹}2,000.5 \\times 1 = \\text{₹}2,000.5$$"",""Check: multiplying the 1% value by 100 returns ₹2,00,050. | $$\\text{₹}2,000.5 \\times 100 = \\text{₹}2,00,050$$"",""This means 1% of the annual income comes to ₹2,000.5.""]","","","PENDING_REVIEW"
"CSV-001-0147","PCT-QL-117","Hard","annual profit","detailed","UNIT_VALUE","eev2-v1","We are finding a new percentage of the annual profit. | 100% of the annual profit equals ₹50,050. | Because 100% has 100 equal parts, dividing ₹50,050 by 100 gives 1% of the annual profit. | $$1\% = \text{₹}50,050 \div 100 = \text{₹}500.5$$ | Now we need 1% of the annual profit. | Since 1% is one part, multiply its value by 1 to get 1% of the annual profit. | $$1\% = \text{₹}500.5 \times 1 = \text{₹}500.5$$ | To verify it, use the 1% value 100 times and get ₹50,050. | $$\text{₹}500.5 \times 100 = \text{₹}50,050$$ | Therefore, 1% of the annual profit is ₹500.5.","[""We are finding a new percentage of the annual profit."",""100% of the annual profit equals ₹50,050."",""Because 100% has 100 equal parts, dividing ₹50,050 by 100 gives 1% of the annual profit. | $$1\\% = \\text{₹}50,050 \\div 100 = \\text{₹}500.5$$"",""Now we need 1% of the annual profit."",""Since 1% is one part, multiply its value by 1 to get 1% of the annual profit. | $$1\\% = \\text{₹}500.5 \\times 1 = \\text{₹}500.5$$"",""To verify it, use the 1% value 100 times and get ₹50,050. | $$\\text{₹}500.5 \\times 100 = \\text{₹}50,050$$"",""Therefore, 1% of the annual profit is ₹500.5.""]","","","PENDING_REVIEW"
"CSV-001-0148","PCT-QL-217","Hard","expenses","short","UNIT_VALUE","eev2-v1","The required percentage is the same 99% already given for the expenses. | 99% of the expenses is ₹49,500. | There is no need to find 1% because the requested percentage is already known. | The question asks for that same 99% of the expenses. | No multiplication or scaling is needed. | So 99% of the expenses remains ₹49,500.","[""The required percentage is the same 99% already given for the expenses."",""99% of the expenses is ₹49,500."",""There is no need to find 1% because the requested percentage is already known."",""The question asks for that same 99% of the expenses."",""No multiplication or scaling is needed."",""So 99% of the expenses remains ₹49,500.""]","","","PENDING_REVIEW"
